time,roll_force_duo,roll_force_f1,roll_force_f2,roll_force_f3,roll_force_f4,roll_torque_duo,roll_torque_f1,roll_torque_f2,roll_torque_f3,roll_torque_f4,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8
2022-10-20T13:50:11.172000,-0.956298,13.9733,13.633,21.3987,16.5765,0.559895,0.00920582,0.0135894,-0.00964403,0.0126953,670.0,670.091,670.0,599.913,670.0,600.087,670.091,600.0
2022-10-20T13:50:11.174000,-0.7291266,13.9366,13.6905,21.3444,16.5996,0.553387,0.0100825,0.0122743,-0.00964403,0.0126953,670.091,670.0,670.0,600.0,670.091,600.087,670.0,600.0
2022-10-20T13:50:11.176000,-0.7590330000000001,13.9733,13.6905,21.3172,16.5996,0.605469,0.0078907,0.0140278,-0.0100825,0.0113933,670.0,670.0,670.0,600.087,670.091,600.0,670.0,600.0
2022-10-20T13:50:11.178000,-0.656616,13.9733,13.7193,21.4258,16.5765,0.585938,0.00745225,0.0140278,-0.00876737,0.014323,670.0,670.091,669.909,600.0,670.091,599.913,670.0,600.0
2022-10-20T13:50:11.180000,-0.5184935999999999,13.9733,13.6617,21.3715,16.5765,0.527344,0.0100825,0.0131509,-0.0100825,0.0104167,670.0,670.0,670.0,600.0,669.818,600.0,670.0,600.0
2022-10-20T13:50:11.182000,-0.8917845999999999,13.9733,13.633,21.3172,16.5996,0.559895,0.0100825,0.014466,-0.0100825,0.0130208,670.0,670.0,670.0,600.0,670.0,600.174,670.0,600.0
2022-10-20T13:50:11.184000,0.18621299999999996,13.9366,13.7193,21.3715,16.6227,0.553387,0.00745225,0.0118361,-0.0109591,0.0123699,670.0,670.0,670.0,600.0,670.0,600.174,670.0,599.913
2022-10-20T13:50:11.186000,-1.109253,13.9,13.6905,21.3444,16.5765,0.579426,0.0100825,0.0122743,-0.0105209,0.014323,670.091,670.0,670.0,600.087,669.909,600.0,670.0,600.0
2022-10-20T13:50:11.188000,-1.209473,14.01,13.6617,21.3444,16.5765,0.579426,0.00920582,0.0127127,-0.00964403,0.0107422,670.0,670.0,670.0,600.0,670.0,600.0,670.091,600.0
2022-10-20T13:50:11.190000,-0.197876,13.9366,13.7193,21.3444,16.5534,0.533855,0.00964403,0.0157812,-0.00964403,0.0117188,670.0,670.0,670.0,600.0,670.0,600.434,670.182,600.087
2022-10-20T13:50:11.192000,-0.599671,14.0467,13.8056,21.3987,16.5996,0.559895,0.0078907,0.0131509,-0.00964403,0.0130208,670.0,670.091,670.0,600.0,670.091,600.087,670.182,600.0
2022-10-20T13:50:11.194000,0.3596796,14.0467,13.748,21.3715,16.6458,0.559895,0.00920582,0.0131509,-0.0118361,0.0113933,670.0,670.091,670.0,600.087,669.909,600.087,670.0,600.0
2022-10-20T13:50:11.196000,-0.532165,14.01,13.6905,21.3444,16.6227,0.553387,0.00964403,0.0149045,-0.0105209,0.0120442,670.091,670.182,670.0,600.0,670.0,600.087,670.0,600.0
2022-10-20T13:50:11.198000,-0.3204954,14.01,13.6905,21.4258,16.6458,0.579426,0.00876737,0.0149045,-0.00920582,0.0126953,670.091,670.182,670.0,600.087,670.0,600.087,670.0,600.0
2022-10-20T13:50:11.200000,0.5014036,14.0467,13.7768,21.3987,16.5996,0.618488,0.00876737,0.0118361,-0.0105209,0.014323,670.091,670.0,670.0,600.0,670.0,600.087,670.091,600.174
2022-10-20T13:50:11.202000,-0.5952756,14.0467,13.748,21.3444,16.6227,0.572918,0.00920582,0.0122743,-0.00745225,0.0130208,670.0,670.0,670.0,600.0,670.0,600.087,670.182,600.174
2022-10-20T13:50:11.204000,0.1584496000000002,14.0467,13.748,21.3172,16.5996,0.553387,0.00920582,0.0118361,-0.0122743,0.0110676,670.091,670.0,670.091,600.087,670.0,600.0,670.091,600.0
2022-10-20T13:50:11.206000,-0.23352100000000003,14.01,13.6905,21.3715,16.5765,0.579426,0.0078907,0.0131509,-0.00920582,0.0136719,670.182,670.091,670.0,600.0,670.0,600.0,670.091,600.347
2022-10-20T13:50:11.208000,-0.506958,13.9733,13.7193,21.3715,16.5996,0.585938,0.00964403,0.0135894,-0.00964403,0.0126953,670.182,670.0,670.0,600.0,670.0,600.0,670.091,600.0
2022-10-20T13:50:11.210000,0.11846900000000005,13.9366,13.7193,21.3715,16.5765,0.598957,0.00832891,0.015343,-0.00964403,0.0113933,669.909,670.0,670.0,600.087,670.0,600.087,670.091,600.0
2022-10-20T13:50:11.212000,-0.6447149999999999,13.9733,13.7193,21.3987,16.5534,0.546875,0.00964403,0.0131509,-0.0109591,0.0130208,670.0,670.091,670.0,600.087,670.0,600.087,670.091,600.087
2022-10-20T13:50:11.214000,-0.11816159999999987,13.9733,13.748,21.4258,16.5765,0.592449,0.0100825,0.0131509,-0.0131509,0.0130208,670.091,670.273,670.0,600.0,670.0,600.0,670.091,600.0
2022-10-20T13:50:11.216000,0.04235859999999991,13.9733,13.748,21.3444,16.5765,0.592449,0.00876737,0.0127127,-0.0078907,0.0123699,670.091,670.091,670.0,599.913,669.909,600.0,670.091,600.0
2022-10-20T13:50:11.218000,-0.25262399999999985,13.9733,13.7193,21.3715,16.6458,0.618488,0.0100825,0.015343,-0.00876737,0.0126953,670.0,669.909,670.0,600.0,670.091,600.0,670.0,600.0
2022-10-20T13:50:11.220000,-0.5927739999999999,14.0467,13.633,21.3715,16.6458,0.559895,0.0078907,0.0118361,-0.0109591,0.0120442,670.0,670.091,670.182,600.087,670.0,600.0,670.0,600.0
2022-10-20T13:50:11.222000,-0.390747,14.0467,13.748,21.3987,16.5765,0.585938,0.00964403,0.00964403,-0.00964403,0.0139973,670.0,670.091,670.091,599.913,669.909,600.0,670.0,600.0
2022-10-20T13:50:11.224000,0.015258599999999956,13.9366,13.7193,21.3444,16.5765,0.585938,0.00964403,0.0149045,-0.0100825,0.0117188,670.091,670.091,670.0,600.0,669.909,600.0,670.091,600.0
2022-10-20T13:50:11.226000,0.015258599999999956,13.9366,13.7193,21.3444,16.5765,0.585938,0.00964403,0.0149045,-0.0100825,0.0117188,670.091,670.091,670.0,600.0,669.909,600.0,670.091,600.0
2022-10-20T13:50:11.228000,-0.023315599999999992,13.9366,13.6617,21.3987,16.5765,0.566406,0.00745225,0.015343,-0.0100825,0.0130208,670.0,670.091,670.091,600.087,670.091,600.087,670.0,600.0
2022-10-20T13:50:11.230000,0.03619300000000003,13.9733,13.6905,21.3444,16.6227,0.585938,0.00876737,0.015343,-0.0105209,0.0117188,670.0,670.0,670.0,600.174,669.909,600.0,670.0,600.087
2022-10-20T13:50:11.232000,-0.248413,14.01,13.6617,21.3715,16.5765,0.61198,0.00964403,0.0140278,-0.00964403,0.0120442,670.0,670.182,670.0,600.087,669.909,600.0,670.0,600.0
2022-10-20T13:50:11.234000,-0.20770359999999996,13.9733,13.6617,21.3715,16.6227,0.579426,0.0070138,0.0131509,-0.00964403,0.0136719,670.0,670.0,670.0,599.913,669.818,600.087,670.091,600.0
2022-10-20T13:50:11.236000,-0.13366699999999992,13.9733,13.6617,21.3444,16.5534,0.572918,0.0105209,0.0118361,-0.0100825,0.0120442,670.0,670.0,670.0,599.913,670.0,600.174,670.091,600.087
2022-10-20T13:50:11.238000,0.04162599999999994,14.01,13.7193,21.3715,16.5765,0.579426,0.00876737,0.0122743,-0.0105209,0.0136719,670.091,670.0,670.0,600.0,670.091,600.0,670.0,600.0
2022-10-20T13:50:11.240000,0.11224339999999994,14.01,13.6617,21.3715,16.5765,0.585938,0.00876737,0.0140278,-0.0113976,0.0113933,670.091,670.0,669.909,600.0,669.909,600.0,670.0,600.0
2022-10-20T13:50:11.242000,0.11224339999999994,14.01,13.6617,21.3715,16.5765,0.585938,0.00876737,0.0140278,-0.0113976,0.0113933,670.091,670.0,669.909,600.0,669.909,600.0,670.0,600.0
2022-10-20T13:50:11.244000,-0.16211000000000003,14.0467,13.6617,21.3444,16.6227,0.540363,0.0078907,0.015343,-0.0100825,0.0117188,670.0,670.091,670.0,600.0,669.818,600.0,670.0,600.0
2022-10-20T13:50:11.246000,-0.6529539999999999,13.9733,13.748,21.3987,16.5302,0.585938,0.0070138,0.014466,-0.00876737,0.0120442,670.0,670.0,670.0,600.0,669.909,600.087,670.182,600.0
2022-10-20T13:50:11.248000,-0.690429,14.0467,13.7193,21.3444,16.5302,0.546875,0.0078907,0.0135894,-0.00876737,0.0104167,670.0,670.091,670.0,600.0,670.0,600.174,670.091,600.0
2022-10-20T13:50:11.250000,0.18694559999999993,13.9733,13.6905,21.3715,16.5765,0.605469,0.00964403,0.0127127,-0.0100825,0.0117188,670.0,670.091,670.0,600.087,670.0,600.087,670.0,600.0
2022-10-20T13:50:11.252000,-0.709656,13.9733,13.7193,21.3715,16.5534,0.592449,0.00920582,0.0135894,-0.00920582,0.0110676,670.091,670.0,670.0,600.0,670.0,600.0,670.091,600.0
2022-10-20T13:50:11.254000,-0.02398699999999998,13.9733,13.7193,21.3987,16.5765,0.566406,0.00745225,0.0118361,-0.0105209,0.0123699,670.091,670.0,670.0,600.0,670.0,599.913,670.091,600.087
2022-10-20T13:50:11.256000,-0.506958,13.9366,13.6617,21.3444,16.6689,0.61198,0.0109591,0.0149045,-0.0109591,0.0123699,669.909,670.0,670.0,600.0,670.0,600.0,670.182,600.087
2022-10-20T13:50:11.258000,-0.722595,13.9733,13.7193,21.3715,16.6227,0.592449,0.0070138,0.0140278,-0.00920582,0.0126953,670.0,670.0,670.0,600.0,670.0,600.087,670.182,600.0
2022-10-20T13:50:11.260000,-0.05688500000000002,13.9733,13.748,21.3987,16.6227,0.598957,0.00745225,0.014466,-0.0100825,0.0123699,670.0,670.0,670.0,600.0,670.0,600.087,670.091,600.0
2022-10-20T13:50:11.262000,-0.7333979999999999,13.9733,13.6905,21.4258,16.6458,0.579426,0.00964403,0.0113976,-0.00964403,0.0139973,670.091,670.091,670.0,600.0,669.909,600.0,670.0,600.0
2022-10-20T13:50:11.264000,-0.3749389999999999,13.9366,13.7193,21.3444,16.5765,0.559895,0.0078907,0.0162196,-0.00964403,0.0110676,670.091,670.0,670.0,600.0,670.0,600.087,670.273,600.087
2022-10-20T13:50:11.266000,-0.0178836,13.9366,13.6617,21.3444,16.5996,0.579426,0.0105209,0.0135894,-0.00964403,0.0146484,670.0,670.0,670.0,600.0,669.909,600.087,670.091,600.174
2022-10-20T13:50:11.268000,-0.5863046,14.0467,13.633,21.3715,16.6227,0.540363,0.00745225,0.0105209,-0.0100825,0.0133464,670.0,670.0,670.0,600.0,670.0,600.174,670.091,600.174
2022-10-20T13:50:11.270000,-0.3814084,13.9733,13.7193,21.3172,16.6227,0.533855,0.00920582,0.0131509,-0.0118361,0.0104167,670.0,670.0,670.0,599.913,670.0,600.0,670.0,600.087
2022-10-20T13:50:11.272000,-0.782836,13.9733,13.748,21.4258,16.5765,0.585938,0.0078907,0.0131509,-0.0109591,0.0120442,670.0,670.0,670.0,600.0,669.909,600.0,670.091,599.913
2022-10-20T13:50:11.274000,-0.268864,13.9733,13.6905,21.3715,16.5765,0.566406,0.00920582,0.0131509,-0.00964403,0.0120442,670.091,670.182,670.0,599.913,669.909,600.087,670.091,599.913
2022-10-20T13:50:11.276000,-0.36956799999999995,14.0467,13.7193,21.3715,16.6458,0.559895,0.00920582,0.0113976,-0.00964403,0.0123699,670.091,670.091,670.0,600.0,670.0,600.0,670.0,600.087
