time,roll_force_duo,roll_force_f1,roll_force_f2,roll_force_f3,roll_force_f4,roll_torque_duo,roll_torque_f1,roll_torque_f2,roll_torque_f3,roll_torque_f4,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8
2022-10-20T13:02:08.368000,0.8648659999999999,-5.83139,-6.32755,-4.23628,-2.15009,0.605469,0.00920582,0.015343,-0.0162196,0.0126953,670.091,670.0,670.0,600.0,669.909,599.913,670.0,600.0
2022-10-20T13:02:08.370000,0.3967289,-5.90472,-6.27002,-4.23628,-2.1732,0.605469,0.0100825,0.0135894,-0.0166581,0.0126953,670.0,670.0,670.0,600.0,670.0,600.174,670.182,600.087
2022-10-20T13:02:08.372000,0.410401,-5.94141,-6.32755,-4.20912,-2.1732,0.61198,0.00920582,0.0140278,-0.015343,0.0133464,670.0,670.0,670.0,600.0,670.0,600.087,670.182,600.0
2022-10-20T13:02:08.374000,0.171021,-5.90472,-6.32755,-4.20912,-2.12697,0.579426,0.0105209,0.0135894,-0.0162196,0.0120442,670.0,670.0,670.0,600.0,669.909,600.087,670.0,600.0
2022-10-20T13:02:08.376000,0.332581,-5.97809,-6.29878,-4.20912,-2.15009,0.585938,0.0100825,0.014466,-0.0162196,0.0130208,670.091,670.091,670.0,599.913,669.909,600.0,669.909,599.913
2022-10-20T13:02:08.378000,0.7249130000000001,-5.94141,-6.27002,-4.15482,-2.1732,0.592449,0.0105209,0.0149045,-0.0162196,0.0133464,670.182,670.0,670.0,600.0,670.0,600.087,669.909,600.0
2022-10-20T13:02:08.380000,0.15112390000000003,-5.86804,-6.32755,-4.15482,-2.15009,0.592449,0.00920582,0.0149045,-0.0162196,0.0120442,670.091,670.0,670.0,600.0,670.0,600.087,670.091,600.174
2022-10-20T13:02:08.382000,0.308045,-5.97809,-6.32755,-4.23628,-2.19632,0.592449,0.0105209,0.0135894,-0.0166581,0.0126953,670.0,670.0,670.091,600.0,669.909,600.087,670.091,600.0
2022-10-20T13:02:08.384000,0.3073119,-6.01477,-6.35631,-4.18198,-2.15009,0.592449,0.00920582,0.0131509,-0.0157812,0.0136719,670.091,670.0,670.0,600.0,669.909,600.0,670.091,599.913
2022-10-20T13:02:08.386000,0.23590100000000003,-5.86804,-6.38507,-4.18198,-2.15009,0.592449,0.0113976,0.0131509,-0.015343,0.0126953,670.091,670.091,670.0,600.0,669.909,600.0,670.091,600.0
