time,roll_force_duo,roll_force_f1,roll_force_f2,roll_force_f3,roll_force_f4,roll_torque_duo,roll_torque_f1,roll_torque_f2,roll_torque_f3,roll_torque_f4,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8
2022-10-20T10:45:48.636000,-0.390198,-0.220062,0.0,0.0,0.0,0.592449,0.0109591,0.014466,-0.015343,0.0120442,670.0,670.091,670.0,600.087,669.909,600.0,670.091,600.0
2022-10-20T10:45:48.638000,-0.7750239999999999,-0.146698,-0.0575256,0.0,-0.0231171,0.585938,0.00964403,0.0166581,-0.014466,0.0113933,670.0,670.0,670.0,600.0,669.909,600.0,670.091,600.0
2022-10-20T10:45:48.640000,-0.4622804,-0.146698,0.0,-0.0271606,0.0,0.592449,0.0105209,0.0157812,-0.0135894,0.0113933,670.0,670.091,670.0,599.913,669.909,600.087,670.0,600.0
2022-10-20T10:45:48.642000,-0.3913575,-0.146698,0.0,-0.0271606,0.0,0.585938,0.00964403,0.014466,-0.015343,0.0117188,670.0,670.091,670.0,600.087,670.091,600.087,670.091,600.0
2022-10-20T10:45:48.644000,-0.3974006,-0.220062,-0.0287628,0.0,-0.0231171,0.592449,0.00964403,0.015343,-0.015343,0.0126953,670.0,670.0,670.0,600.087,670.091,600.087,670.0,600.0
2022-10-20T10:45:48.646000,-0.6195681,-0.18338,-0.0287628,0.0,-0.0231171,0.605469,0.0135894,0.015343,-0.015343,0.0110676,670.0,670.0,670.091,600.0,670.091,600.0,670.0,600.0
2022-10-20T10:45:48.648000,-0.3782958,-0.146698,0.0,-0.0271606,0.0,0.572918,0.0127127,0.0175347,-0.0140278,0.0130208,670.0,670.0,670.0,600.0,669.818,600.0,670.091,600.087
2022-10-20T10:45:48.650000,-0.3782958,-0.146698,0.0,-0.0271606,0.0,0.572918,0.0127127,0.0175347,-0.0140278,0.0130208,670.0,670.0,670.0,600.0,669.818,600.0,670.091,600.087
2022-10-20T10:45:48.652000,-0.45874000000000004,-0.146698,0.0,0.0,0.0,0.592449,0.00920582,0.0140278,-0.0162196,0.0120442,670.0,670.0,670.0,600.0,670.0,600.174,670.182,600.087
2022-10-20T10:45:48.654000,-0.4688117,-0.146698,0.0,-0.0271606,0.0,0.579426,0.0118361,0.0162196,-0.015343,0.0139973,670.0,670.0,670.0,600.0,670.182,600.174,670.091,600.0
