time,roll_force_duo,roll_force_f1,roll_force_f2,roll_force_f3,roll_force_f4,roll_torque_duo,roll_torque_f1,roll_torque_f2,roll_torque_f3,roll_torque_f4,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8
2022-10-20T13:04:44.872000,0.41302469999999997,-6.05142,-6.38507,-4.23628,-2.21945,0.618488,0.0100825,0.0122743,-0.0179732,0.0133464,670.0,670.0,670.0,600.0,669.818,600.0,670.091,600.0
2022-10-20T13:04:44.874000,0.003296000000000021,-6.01477,-6.38507,-4.26344,-2.19632,0.651043,0.00964403,0.0131509,-0.0157812,0.0126953,670.0,670.091,670.0,600.0,669.909,600.087,670.182,600.0
2022-10-20T13:04:44.876000,0.11291449999999997,-6.05142,-6.35631,-4.26344,-2.12697,0.592449,0.00876737,0.0157812,-0.0175347,0.0120442,670.0,670.0,670.0,600.0,670.273,600.174,670.091,600.0
2022-10-20T13:04:44.878000,0.4310914,-6.05142,-6.41383,-4.23628,-2.26569,0.651043,0.00876737,0.0127127,-0.014466,0.0133464,670.0,670.0,670.0,600.0,670.0,600.174,670.091,600.0
2022-10-20T13:04:44.880000,0.34161359999999996,-6.01477,-6.35631,-4.26344,-2.19632,0.592449,0.00920582,0.0149045,-0.0166581,0.0130208,670.0,670.0,670.0,600.0,670.0,600.087,670.091,600.0
2022-10-20T13:04:44.882000,0.2571405,-6.01477,-6.32755,-4.23628,-2.24257,0.63802,0.00964403,0.014466,-0.015343,0.0126953,670.0,670.091,670.0,600.0,670.0,600.0,670.0,600.0
2022-10-20T13:04:44.884000,0.4858396,-6.05142,-6.32755,-4.23628,-2.19632,0.618488,0.0105209,0.014466,-0.015343,0.0136719,670.0,670.091,670.0,600.0,670.0,599.913,670.0,600.0
2022-10-20T13:04:44.886000,0.395386,-5.97809,-6.35631,-4.26344,-2.19632,0.63802,0.0100825,0.0135894,-0.0157812,0.0133464,670.0,670.0,670.0,600.0,670.0,600.174,670.182,600.087
2022-10-20T13:04:44.888000,0.7144766999999999,-6.01477,-6.35631,-4.23628,-2.1732,0.585938,0.0100825,0.015343,-0.0170963,0.0133464,669.909,670.0,670.0,600.0,670.0,600.087,670.182,600.087
2022-10-20T13:04:44.890000,0.022399899999999973,-5.94141,-6.35631,-4.26344,-2.21945,0.585938,0.00920582,0.0157812,-0.0149045,0.0130208,669.909,670.0,670.0,600.0,670.0,600.087,670.182,599.913
