,draw,draw,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain
,diameter,temperature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4
0,0.05,1373.15,291864.1830451006,169719.04219344226,272314.87044919975,124215.80670054314,172017.24645820985,100056.40935078732,165375.65312960203,85495.01972250034,98583.23645025448,66337.22129925895,52737.84830766951,35319.265749615515,48787.50294030779,19730.713200362745,7318.807422911075,4469.473634483295,5811.795473553912,3021.2695278188753,2808.4541717947873,1910.2481355041866,2521.492132298348,1504.2680667855554,1143.3116383704914,886.8043678264779,446.33557606624805,326.1514588526949,400.36641173416234,155.69830909292168,1373.15,1356.675756414364,1342.0794942552511,1323.3821314921674,1307.600736242665,1283.4647611873468,1262.495774119912,1235.814041758476,1214.4908688646317,1184.773889567372,1160.1765995959843,1168.9189851922517,1178.421907206355,1191.8883146456642,1376.6327407064502,1362.9451698426005,1351.8763347346476,1333.9085609255505,1318.402173716021,1293.1484882787065,1279.6098453843406,1250.299943469091,1226.8673267850625,1198.1295546111846,1171.0560723052859,1180.2313549710302,1193.7135413168182,1200.6184196356758,0.9507777805642219,1.036886740122066,0.7868440109528352,0.9415633138939644,1.006359809594357,0.9654943086908585,0.8306066844863131,0.993025716348876,0.9630009808899345,1.0844218450082401,0.9047310508871202,1.034771224110219,0.9783457806692649,0.96987043209582,0.005958009271221844,0.003525227448973545,0.004705476187478367,0.002353110391425051,0.0026082662922298065,0.0015503009597884136,0.0019370820285668396,0.001082925970082334,0.0010431688223092282,0.0007123158037795448,0.0005521120270853948,0.0004028470132588127,0.0004814836150017145,0.00024948383247609343,0.4007946048726265,0.522626048588551,0.5914649435536168,0.6405565119399048,0.5646203530042051,0.5002932567691099,0.6619161758150873,0.5891609569431033,0.44347351400212787,0.4617478426051,0.3358627048668348,0.37134774027852213,0.4311518157386347,0.31320345686436946
1,0.050390498175209214,1374.3510020347323,295944.13747846195,171685.4981715217,272953.2780610834,123941.55589730422,171672.05038183712,99821.2018832631,165032.08470093829,85336.631873006,98416.35269722926,66245.46190059114,52672.666260300786,35279.593273541206,48737.31408563979,19711.795863880594,7456.144171591806,4550.803261613452,5840.113236054033,3014.3906304640154,2803.1922513594927,1905.4100623392433,2515.7935730424238,1501.2456996980052,1141.0586676958462,885.4306581515505,445.6941209916334,325.73724907294917,399.8940831515377,155.53299771923056,1374.3510020347323,1357.9477639147185,1343.313807982785,1324.5039764874498,1308.6126262067328,1284.3442447464831,1263.2707846163805,1236.4497757845681,1215.030436401738,1185.2222662505976,1160.554180847309,1169.28018830759,1178.7678115730685,1192.2171918075837,1377.9299117778248,1364.2672753613842,1353.0868549840377,1334.998608586693,1319.3806690528431,1293.998904652796,1280.3428156497391,1250.9042344741404,1227.382220851149,1198.5561756691122,1171.419841726806,1180.5792717921165,1194.0443785206387,1200.938633223482,0.9598450237210383,1.0415274575744857,0.7872441139751228,0.9420113435156628,1.0064602198402255,0.9654625903799566,0.8306268340104002,0.9928992699671495,0.9629609088619981,1.0843254812134782,0.904690346488823,1.0347224624327775,0.9783378727904674,0.9698359122890968,0.006061593252722616,0.003580691008276246,0.004725563623956729,0.002355289367357418,0.002609814690040325,0.0015504196084705271,0.0019371063034625566,0.0010828167903362,0.0010429965487180508,0.0007122242926058975,0.0005520256335388832,0.0004028039231918547,0.0004814538402334927,0.00024947201078252254,0.4092420931275761,0.5299166502497134,0.5920973907089658,0.6410911329864546,0.5648957698317285,0.5003741469175075,0.6620657428840732,0.5891694895966164,0.4434851876923696,0.4617234796469074,0.33584013558741116,0.3713192110246989,0.4311709103162786,0.31319481047887254
2,0.050771952875073405,1379.9978633964784,296665.6757008463,171520.69296963347,270553.1584168968,122445.68177581232,169800.16904218183,98831.9369268945,163623.2112946711,84715.15752697964,97761.5257846986,65889.80930703266,52420.381986968394,35126.8084010397,48544.301135598136,19639.14195298944,7498.459120255198,4570.057486125134,5794.273353153507,2975.122447367462,2769.301369057548,1884.7177561778965,2491.647088307447,1489.3319884847576,1132.152470968276,880.0944254865202,443.20704149501756,324.14142867073235,398.07696042696523,154.89818859441243,1379.9978633964784,1363.3138137216902,1348.2841642584401,1328.9291435873492,1312.5645152128486,1287.7571164971557,1266.269025797624,1238.902779759269,1217.110102739181,1186.9486987374257,1162.0074017677332,1170.6700928122507,1180.098790986768,1193.482683049281,1383.577066392036,1369.55769267341,1357.9021715939077,1339.2705835961306,1323.1836521952018,1297.291882086002,1283.1740558811614,1253.2346039251845,1229.3656733193689,1200.1983837107123,1172.8196403866111,1181.9180042345283,1195.3174216978505,1202.170846688354,0.9688202412670606,1.0453836318329406,0.7876242239041946,0.941848383750845,1.0064551681858875,0.9650000280608437,0.8306461861535845,0.9923387416410205,0.9627847304752273,1.0839348405313542,0.9045282044473428,1.0345311618252702,0.9783067712997621,0.9697029686887044,0.006165569043127792,0.00363314943374172,0.004743017588380181,0.0023559752520730995,0.0026097156232320878,0.0015497470361663104,0.001936484675119204,0.0010822526068767983,0.0010422236985010566,0.0007118415017569574,0.0005516760421556288,0.0004026332185730486,0.00048133691509825657,0.00024942624246701795,0.41803419375563033,0.5368186994230688,0.593262705339983,0.6415630354333748,0.565390361229525,0.5003640800552841,0.6625561807335223,0.5891463955954098,0.4434996770292968,0.46161161442511667,0.335744330943167,0.3712048366709812,0.4312431563224058,0.31316112462516615
3,0.051324576805242605,1362.3491940222875,318539.47934770887,183263.1611394293,284346.96870575484,127435.74814386258,176037.4187392834,101834.720007561,167847.8509471959,86539.97979916683,99684.57021926613,66926.50515339042,53155.15085135676,35570.15313103633,49103.43722615806,19849.351554244295,8150.586052846295,4946.753616908624,6146.001252321192,3107.977772543348,2887.8447827821406,1948.024397692532,2565.2020912841863,1524.412756321341,1158.4492548239898,895.6803734068277,450.4666971875793,328.77713936587,403.3470899097844,156.7356770264599,1362.3491940222875,1347.2473702495593,1333.6930292507486,1316.0500780050254,1301.1121269109547,1277.891113902726,1257.611374325973,1231.8245683539094,1211.1111025316568,1181.969670173398,1157.816793989882,1166.663321051894,1176.2627398935997,1189.8359325019712,1366.5137998961009,1354.0913876297645,1343.8485644195418,1326.8815287395123,1312.1931444259426,1287.7862828808072,1275.0083082949159,1246.5148600185184,1223.64764763889,1195.4644375535147,1168.7844031145548,1178.0596541849523,1191.6489482430504,1198.6203589674783,0.9809895800639098,1.0535808055736111,0.7881203275504519,0.9449502963066727,1.0070034537516452,0.9668225225947,0.8306704468320621,0.9940735935733851,0.9633275158032915,1.0850990198864223,0.905007159696256,1.0350917972912663,0.9783980500547881,0.9700891580898927,0.006302877568666051,0.0037116631016184012,0.004774895830336445,0.002364664666142483,0.002618346458407885,0.0015532635430676514,0.0019392910976137525,0.0010840955987875662,0.0010446259216930838,0.0007129976271503102,0.0005527165957613365,0.00040313597964522794,0.00048167974952803355,0.000249559523377778,0.4276344407588563,0.5464196852625538,0.5915100665074325,0.6423864940489141,0.564708089082305,0.5008389320659503,0.6612463914010662,0.5892907626260402,0.4434982696833344,0.46196203422643894,0.3360354803576987,0.37154336513420544,0.43103488015777025,0.31325971563068367
4,0.04999589176893086,1359.8825156324483,302557.96263940254,175684.92312192806,281139.5917878215,127944.94130739824,176679.01570538164,102372.27269129455,168642.3233472234,86915.52031253453,100080.33510110369,67145.18209468276,53310.62895981404,35664.89165872415,49223.23304423469,19894.486669264963,7617.09368407515,4639.941644862701,6023.531895762056,3120.21174597199,2895.768867256725,1958.9913818266875,2578.144354653291,1531.5675185034902,1163.7840940007595,898.9543133016763,451.9981524562726,329.7672595329027,404.47586869987464,157.13040530801104,1359.8825156324483,1344.4196144168238,1330.8607802723411,1313.4422557682758,1298.745084699882,1275.8241232945695,1255.785639871877,1230.323192140836,1209.8354127520702,1180.908257434527,1156.9223826294285,1165.807856906776,1175.443717696624,1189.057426373942,1363.6604626930168,1351.0453441090779,1341.0521788628316,1324.3393872940744,1309.8991987393065,1285.786315651127,1273.2811337327857,1245.0881132030388,1222.430471212479,1194.4548279351186,1167.9229074480934,1177.2359003718836,1190.8658336256492,1197.862516176022,0.950215658742283,1.0379698539172753,0.7867977545679372,0.9432466761015458,1.0066424456350227,0.9667865527657933,0.8306034553190657,0.9943523272863737,0.9634161796435309,1.085323567863297,0.9051029153301965,1.035207420198796,0.9784168506936066,0.9701715093312522,0.005949955502418137,0.0035250275227821618,0.004707786880302256,0.0023569268662963147,0.002612639505456364,0.0015526204926178597,0.0019389989437944952,0.0010843104169242451,0.0010450026383715956,0.0007132068664840154,0.0005529181005195779,0.0004032376624076148,0.0004817503684222011,0.0002495876996334226,0.3990795605329356,0.5222832997838501,0.5896840592031283,0.6405907506721333,0.5638798684515689,0.5005433494647018,0.6608609706417199,0.5892522005615618,0.44346027276818933,0.4620146121160613,0.3360868961253618,0.3716103371235052,0.43098920136395497,0.3132803536570737
5,0.050786918788649715,1373.2869402467772,302342.1452177633,174654.52906206565,275010.274308836,124287.83067766704,172100.95366798787,99974.02754546485,165237.7500226086,85417.62225880202,98501.6883181283,66290.09287029078,52704.16998267543,35298.343705051484,48760.85232928171,19720.614008986897,7658.995019129182,4661.744914426666,5902.050455473116,3023.9451545874726,2812.356806587954,1908.7243037006958,2519.593337793502,1502.8203572455234,1142.2469268354253,886.1058920612085,446.0071064597492,325.93367282541806,400.1163379186934,155.61008740984616,1373.2869402467772,1357.1308201130605,1342.6349642749517,1323.9307004607024,1308.114458930173,1283.9213941228047,1262.902425677881,1236.1505055331845,1214.7775071270241,1185.0128831903214,1160.378181662075,1169.1120314959346,1178.6068676822465,1192.0642018476206,1377.02366692143,1363.558705095676,1352.4497153504374,1334.455517010841,1318.9081047914594,1293.593740611232,1279.9968544701658,1250.6206275780146,1227.1415503511519,1198.3573005760156,1171.2504847043986,1180.4173892912866,1193.8904739096447,1200.7896813480056,0.9689255863188585,1.0461473014478564,0.7876226338044209,0.9427185228657226,1.0066010174222557,0.9656438892739556,0.8306459332638699,0.9929954004516705,0.9629907026392526,1.0843808412794698,0.904712271636,1.0347472297705256,0.9783419142211036,0.9698523071190585,0.00616596549876004,0.0036355668632827424,0.0047451526889752925,0.0023580153323015255,0.0026120234437936765,0.0015509095670474238,0.0019374442354293804,0.0010829388461572908,0.001043131926377876,0.0007122826775681067,0.000552074893181299,0.00040282663631247315,0.0004814690079954154,0.000249477729029063,0.4175132260227546,0.5369691505708699,0.5923977912601414,0.6416119614700836,0.5650349007454968,0.5004911952854807,0.662036491599513,0.5891929287275761,0.44349429848311084,0.46174384484821496,0.3358551408189745,0.371334867148565,0.4311623699033857,0.3131991053245324
6,0.0512268198173078,1370.4403131765348,310334.29591591196,178787.12246741846,278500.6743858172,125143.41660082342,173167.63463661153,100434.05651097943,165875.6751912822,85685.45422487645,98783.96751803334,66440.93346079126,52810.98057780603,35362.54276402483,48841.71856238015,19750.977437589667,7911.5475221799825,4809.552176105718,6000.9272982403345,3047.037013065936,2833.647410056766,1918.5154161533444,2530.918007375815,1507.9865528900439,1146.1281403578807,888.3777918185302,447.064095503491,326.60530254158516,400.878971115574,155.87551414595364,1370.4403131765348,1354.6736091923246,1340.4638256197306,1322.0399235971815,1306.4444107112465,1282.4887589838813,1261.6477728809866,1235.1264087411305,1213.910108544731,1184.293348262943,1159.7726805676866,1168.5332111736734,1178.0527574997793,1191.5374545356945,1374.3811614272192,1361.270114176563,1350.3751819142535,1332.6449505679143,1317.3108976462624,1292.215664914078,1278.814938829965,1249.6489037851534,1226.3151957208472,1197.673386675603,1170.6675543764914,1179.860061361782,1193.360591667952,1200.2768395076066,0.9790055033301085,1.0516588179528783,0.7880406440860146,0.9437412311075497,1.0067972078734682,0.9660107405231194,0.8306672369189592,0.9932690386669096,0.9630760064996744,1.0845554880211028,0.9047833245458708,1.0348295515004307,0.9783553602273619,0.9699081887931447,0.006281297063530361,0.0036973765556690477,0.004768093817078664,0.0023615980654236365,0.0026151165548376674,0.001551757101546485,0.0019380673771301575,0.0010832492663670438,0.0010435131470081893,0.000712459459072331,0.0005522308283687853,0.00040290095593337877,0.0004815193966237652,0.000249497103370929,0.4265740186672686,0.5448065109818226,0.592497903791901,0.6422084313671782,0.5651039550787651,0.5006558867025529,0.6618727224379758,0.5892310481651868,0.4435034082678684,0.4618001752848194,0.3359001111223799,0.37138534207288254,0.431132718330413,0.313213521395014
7,0.05020011239447744,1371.7657202988014,295566.0645169985,171625.730111551,273960.4507493816,124628.56250049888,172530.97704470617,100279.5596289074,165685.17811280413,85625.14804331737,98720.37444489333,66410.53054169865,52789.758755551746,35350.47103443161,48826.81064576017,19745.473452648966,7434.135531748481,4536.94420326827,5857.968635326571,3032.413168027966,2818.676138136885,1914.9963643826725,2526.981660171507,1506.7778430317226,1145.1967624195574,887.9084567165958,446.84925240863873,326.47791667939634,400.73711004381533,155.82733893463293,1371.7657202988014,1355.482909242068,1341.0251759209225,1322.4635724289321,1306.7892436597535,1282.7684937289769,1261.8859658368965,1235.3162634322564,1214.069251673743,1184.4241419138298,1159.8822846782346,1168.6376376806982,1178.1525706083405,1191.6322784029583,1375.3424304467967,1361.8317278671884,1350.868698865018,1333.0287845082382,1317.6259563733795,1292.478695520571,1279.0353643127728,1249.8276147985146,1226.465652883062,1197.797119149973,1170.7727267322944,1179.9604540246655,1193.4559809938214,1200.369143005218,0.9553543581878081,1.0394457510218271,0.7870448056680831,0.9420467260826306,1.0064538640189489,0.9656706393753005,0.8306167797536731,0.9931582908338211,0.9630423275941391,1.0845066183089092,0.9047655521196605,1.0348112105169744,0.9783523091474338,0.9698976014065441,0.0060099980441353125,0.003553792628762529,0.00471621059050895,0.0023548106174726448,0.002609729348657647,0.001550707731264028,0.0019373809057513628,0.0010830760724824028,0.0010433534824943235,0.0007124015589284479,0.0005521877178038483,0.00040288310339830526,0.00048150808804620467,0.00024949324870954535,0.40487497814841705,0.5263453548167368,0.591528401728926,0.6408391104226921,0.5646526331798488,0.5003718699943006,0.6618362106575224,0.589179198895566,0.4434777558097547,0.46177511401466,0.3358845005584357,0.3713722388793176,0.43113737868395574,0.3132104608565942
8,0.05015153621886517,1377.6353982693752,290249.0386625611,168702.80602491982,269942.8783170195,123004.89021371293,170503.9667085499,99277.37955154573,164269.9545801658,85010.14120979687,98072.32890053287,66060.33932276789,52541.49282762499,35200.48656840417,48637.532448606784,19674.283298041562,7282.826208568153,4450.054711074316,5760.0222788011015,2989.339978532972,2780.654050408022,1893.9152254575197,2502.4560648663605,1494.9646094611296,1136.3514322183587,882.6473188124575,444.3984377350315,324.91035437640664,398.9539387448068,155.20517565148234,1377.6353982693752,1360.8795519027408,1345.9532476952943,1326.8227236748503,1310.6696790126412,1286.113512589807,1264.8220842210146,1237.717018631078,1216.1041012966039,1186.1130712809968,1161.303828290419,1169.9969876433129,1179.4541261261613,1192.8696900438708,1381.0664800252287,1367.062196647259,1355.6232310538542,1337.226715333731,1321.3532543202034,1295.703111029792,1281.8057766141094,1252.1073763786642,1228.4056249669504,1199.403204584219,1172.1417422512852,1181.2695816421142,1194.7007688419599,1201.5739504275775,0.954435850468294,1.0383583440481927,0.7870131665082156,0.9412370119281174,1.0063150000866266,0.965098185451131,0.8306153312620502,0.9925816571949041,0.9628615343339858,1.084115758366702,0.9046043380799024,1.03462207599969,0.9783215223932525,0.9697670363868827,0.006000238564341479,0.0035466850621283983,0.00471256043693353,0.0023528211466697134,0.0026075522443144285,0.0015496593895344348,0.0019365219519492738,0.0010824716239468824,0.0010425557635479726,0.000712014665385652,0.0005518382136942421,0.00040271373012505326,0.00048139244182452437,0.0002494482127646535,0.40455538011625736,0.5255523165098399,0.59224118973684,0.6407539311609729,0.5649469788207429,0.5002517735310854,0.6622885229323923,0.5891368891259221,0.4434817041417156,0.4616588740582651,0.3357872140774149,0.3712583144177449,0.4312078940516433,0.31317719768708374
