index,start,end,mid,roll_force,roll_torque,out_temperature,in_temperature
R1,2022-09-26 11:23:18.630,2022-09-26 11:23:18.890,2022-09-26 11:23:18.760,183.88636000000002,6.3776,1095.1799999999998,
R2,2022-09-26 11:23:25.430,2022-09-26 11:23:25.770,2022-09-26 11:23:25.600,159.57918,6.54101,1130.216,
R3,2022-09-26 11:23:29.580,2022-09-26 11:23:29.830,2022-09-26 11:23:29.705,269.63216,7.750335,1082.71,
R4,2022-09-26 11:23:33.850,2022-09-26 11:23:34.160,2022-09-26 11:23:34.005,129.48082,5.6988900000000005,1112.716,
R5,2022-09-26 11:23:39.870,2022-09-26 11:23:40.290,2022-09-26 11:23:40.080,186.37356,4.552734,1073.664,
R6,2022-09-26 11:23:44.930,2022-09-26 11:23:45.470,2022-09-26 11:23:45.200,77.77810000000001,3.3248699999999998,1073.85,
R7,2022-09-26 11:23:49.430,2022-09-26 11:23:50.190,2022-09-26 11:23:49.810,199.77195999999998,4.04427,1037.7540000000001,
R8,2022-09-26 11:23:54.150,2022-09-26 11:23:55.180,2022-09-26 11:23:54.665,63.229652,2.7405595,1035.476,
R9,2022-09-26 11:24:00.040,2022-09-26 11:24:01.290,2022-09-26 11:24:00.665,93.168976,1.679037,981.3724,
R10,2022-09-26 11:24:04.950,2022-09-26 11:24:06.480,2022-09-26 11:24:05.715,43.9754906,1.7916664999999998,968.1016,
F1,2022-09-26 11:24:14.680,2022-09-26 11:24:15.360,2022-09-26 11:24:15.020,58.1084,0.5064903000000001,910.0415999999999,894.0712
F2,2022-09-26 11:24:14.980,2022-09-26 11:24:15.640,2022-09-26 11:24:15.310,63.93697999999999,0.5907445,914.0625,900.7083999999999
F3,2022-09-26 11:24:15.230,2022-09-26 11:24:15.860,2022-09-26 11:24:15.545,70.49071,0.7750999999999999,931.4335000000001,915.5207
F4,2022-09-26 11:24:15.410,2022-09-26 11:24:16.030,2022-09-26 11:24:15.720,53.75676,0.3947916,954.0711000000001,929.2554
