index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 13:07:43.650,2023-04-25 13:07:44.110,2023-04-25 13:07:43.880,182.41582774,13.3671966,1187.6200000000001,1169.352
R2,2023-04-25 13:07:49.630,2023-04-25 13:07:50.260,2023-04-25 13:07:49.945,139.00655200000003,11.5468762,1161.002,1161.712
R3,2023-04-25 13:07:53.810,2023-04-25 13:07:54.270,2023-04-25 13:07:54.040,200.91529640000002,12.56248296,1139.932,1139.71
R4,2023-04-25 13:07:58.900,2023-04-25 13:07:59.540,2023-04-25 13:07:59.220,99.50353534000001,8.1067696,1146.258,1163.426
R5,2023-04-25 13:08:04.650,2023-04-25 13:08:05.520,2023-04-25 13:08:05.085,143.975264,7.20117156,1120.756,1118.692
R6,2023-04-25 13:08:09.590,2023-04-25 13:08:10.700,2023-04-25 13:08:10.145,63.034898139999996,4.191404,1107.3020000000001,1090.438
R7,2023-04-25 13:08:14.540,2023-04-25 13:08:16.010,2023-04-25 13:08:15.275,167.12528006,6.808593500000001,1080.924,1069.584
R8,2023-04-25 13:08:24.020,2023-04-25 13:08:25.980,2023-04-25 13:08:25.000,60.84380384,3.989584,1031.482,1011.744
R9,2023-04-25 13:08:29.520,2023-04-25 13:08:31.930,2023-04-25 13:08:30.725,93.15267488,3.1126304000000005,981.9374,989.5206000000001
R10,2023-04-25 13:08:35.360,2023-04-25 13:08:38.260,2023-04-25 13:08:36.810,45.2013508,2.2526072,956.6356,938.4974
F1,2023-04-25 13:08:45.720,2023-04-25 13:08:46.570,2023-04-25 13:08:46.145,57.04118,1.0633503599999998,859.184,
F2,2023-04-25 13:08:45.920,2023-04-25 13:08:46.750,2023-04-25 13:08:46.335,54.155159999999995,0.7105071,,903.5157999999999
F3,2023-04-25 13:08:46.070,2023-04-25 13:08:46.890,2023-04-25 13:08:46.480,67.64474,1.4055803,909.4218000000001,930.6224
F4,2023-04-25 13:08:46.200,2023-04-25 13:08:47.000,2023-04-25 13:08:46.600,34.914640000000006,0.72753896,935.5445,956.7533999999999
