index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 14:18:37.400,2023-04-25 14:18:37.850,2023-04-25 14:18:37.625,202.68827886,14.847021999999999,1137.156,1152.962
R2,2023-04-25 14:18:42.990,2023-04-25 14:18:43.620,2023-04-25 14:18:43.305,154.108299,12.5794286,1128.3719999999998,1128.72
R3,2023-04-25 14:18:48.420,2023-04-25 14:18:48.860,2023-04-25 14:18:48.640,236.96581967999998,14.3880422,1104.674,1107.2459999999999
R4,2023-04-25 14:18:52.820,2023-04-25 14:18:53.400,2023-04-25 14:18:53.110,111.1177392,9.184894799999999,1117.672,1141.06
R5,2023-04-25 14:18:57.870,2023-04-25 14:18:58.660,2023-04-25 14:18:58.265,167.0781198,8.322266200000001,1095.8120000000001,1095.506
R6,2023-04-25 14:19:02.340,2023-04-25 14:19:03.390,2023-04-25 14:19:02.865,69.8170064,4.716145999999999,1087.846,1080.83
R7,2023-04-25 14:19:07.400,2023-04-25 14:19:08.840,2023-04-25 14:19:08.120,176.60102881999998,7.282553300000001,1068.5620000000001,1054.252
R8,2023-04-25 14:19:15.140,2023-04-25 14:19:17.050,2023-04-25 14:19:16.095,63.25561199999999,4.0410146000000005,1025.3619999999999,1030.1
R9,2023-04-25 14:19:20.780,2023-04-25 14:19:23.150,2023-04-25 14:19:21.965,91.50942140000001,3.2207033999999997,979.5676,992.0546
R10,2023-04-25 14:19:27.410,2023-04-25 14:19:30.250,2023-04-25 14:19:28.830,47.521376,2.2929714,948.9608000000001,941.4141999999999
F1,2023-04-25 14:19:37.490,2023-04-25 14:19:38.310,2023-04-25 14:19:37.900,55.46043999999999,1.0164031,866.0243999999999,
F2,2023-04-25 14:19:37.680,2023-04-25 14:19:38.500,2023-04-25 14:19:38.090,53.74387999999999,0.6899036,,906.5600000000001
F3,2023-04-25 14:19:37.830,2023-04-25 14:19:38.630,2023-04-25 14:19:38.230,66.05346,1.3867340599999998,908.9844,926.3202000000001
F4,2023-04-25 14:19:37.960,2023-04-25 14:19:38.740,2023-04-25 14:19:38.350,34.2673,0.73854166,889.4792,957.9342
