index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 11:36:23.250,2023-04-25 11:36:23.700,2023-04-25 11:36:23.475,164.37247992000002,12.2193988,1137.066,1182.2849999999999
R2,2023-04-25 11:36:28.980,2023-04-25 11:36:29.600,2023-04-25 11:36:29.290,133.07139741999998,10.7148448,1164.938,1159.8020000000001
R3,2023-04-25 11:36:33.880,2023-04-25 11:36:34.330,2023-04-25 11:36:34.105,88.35434505999999,12.34701862,1140.1480000000001,1147.79
R4,2023-04-25 11:36:37.820,2023-04-25 11:36:38.420,2023-04-25 11:36:38.120,93.48988792,7.881511999999999,1150.574,1130.342
R5,2023-04-25 11:36:42.740,2023-04-25 11:36:43.540,2023-04-25 11:36:43.140,137.4131039,7.34895806,1129.154,1121.152
R6,2023-04-25 11:36:47.370,2023-04-25 11:36:48.430,2023-04-25 11:36:47.900,57.35825440000001,4.250004,1110.196,1121.08
R7,2023-04-25 11:36:52.740,2023-04-25 11:36:54.160,2023-04-25 11:36:53.450,162.19284636,6.85677022,1085.9180000000001,1072.846
R8,2023-04-25 11:36:57.790,2023-04-25 11:36:59.710,2023-04-25 11:36:58.750,51.261084600000004,3.6380203999999994,1067.958,1051.9180000000001
R9,2023-04-25 11:37:03.580,2023-04-25 11:37:05.940,2023-04-25 11:37:04.760,79.3278856,2.95052248,997.0041,1012.818
R10,2023-04-25 11:37:09.210,2023-04-25 11:37:12.100,2023-04-25 11:37:10.655,39.89359536,2.1582042,979.2216000000001,963.2342000000001
F1,2023-04-25 11:37:19.390,2023-04-25 11:37:20.210,2023-04-25 11:37:19.800,58.72457560000001,1.18972978,881.4930999999999,
F2,2023-04-25 11:37:19.580,2023-04-25 11:37:20.400,2023-04-25 11:37:19.990,54.5377004,0.7329513,,928.6172
F3,2023-04-25 11:37:19.730,2023-04-25 11:37:20.530,2023-04-25 11:37:20.130,71.49544599999999,1.4333736799999999,932.9559999999999,948.3594
F4,2023-04-25 11:37:19.860,2023-04-25 11:37:20.640,2023-04-25 11:37:20.250,36.0243524,0.72519524,942.9268,987.448
