index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 14:20:41.880,2023-04-25 14:20:42.350,2023-04-25 14:20:42.115,196.32895918,14.421227,1149.592,1160.476
R2,2023-04-25 14:20:47.510,2023-04-25 14:20:48.150,2023-04-25 14:20:47.830,153.734249,12.34376,1138.0900000000001,1139.638
R3,2023-04-25 14:20:51.690,2023-04-25 14:20:52.150,2023-04-25 14:20:51.920,226.59038458,13.967447660000001,1111.184,1116.178
R4,2023-04-25 14:20:58.810,2023-04-25 14:20:59.420,2023-04-25 14:20:59.115,116.4582724,9.2877604,1111.912,1113.06
R5,2023-04-25 14:21:04.730,2023-04-25 14:21:05.540,2023-04-25 14:21:05.135,170.64551219999998,8.434894,1091.2379999999998,1090.786
R6,2023-04-25 14:21:09.400,2023-04-25 14:21:10.490,2023-04-25 14:21:09.945,71.33567818,4.8606756,1077.458,1083.33
R7,2023-04-25 14:21:14.290,2023-04-25 14:21:15.790,2023-04-25 14:21:15.040,184.92642842,7.4726560200000005,1059.6860000000001,1049.858
R8,2023-04-25 14:21:24.660,2023-04-25 14:21:26.650,2023-04-25 14:21:25.655,67.9728946,4.299479799999999,1003.7940000000001,1012.82
R9,2023-04-25 14:21:31.930,2023-04-25 14:21:34.340,2023-04-25 14:21:33.135,103.43506554,3.4635407999999996,970.1434000000002,960.7914000000001
R10,2023-04-25 14:21:38.050,2023-04-25 14:21:40.980,2023-04-25 14:21:39.515,49.4278779,2.4348964000000004,939.0809999999999,933.6848
F1,2023-04-25 14:21:48.510,2023-04-25 14:21:49.370,2023-04-25 14:21:48.940,58.563219999999994,1.0896947799999999,859.8092,
F2,2023-04-25 14:21:48.700,2023-04-25 14:21:49.560,2023-04-25 14:21:49.130,55.22794,0.6965669,,888.0391999999999
F3,2023-04-25 14:21:48.860,2023-04-25 14:21:49.680,2023-04-25 14:21:49.270,70.06165999999999,1.45064868,888.0574,909.5128000000001
F4,2023-04-25 14:21:48.990,2023-04-25 14:21:49.790,2023-04-25 14:21:49.390,35.51112,0.75917986,904.6276,943.2116
