index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 11:03:47.540,2023-04-25 11:03:48.000,2023-04-25 11:03:47.770,190.35347672000003,13.8541752,1174.4540000000002,1173.4360000000001
R2,2023-04-25 11:03:53.080,2023-04-25 11:03:53.710,2023-04-25 11:03:53.395,147.64933172,11.963531199999998,1154.674,1152.106
R3,2023-04-25 11:03:57.070,2023-04-25 11:03:57.530,2023-04-25 11:03:57.300,217.73195768,13.425765920000002,1126.842,1129.6119999999999
R4,2023-04-25 11:04:01.870,2023-04-25 11:04:02.480,2023-04-25 11:04:02.175,103.413748,8.718753,1137.98,1123.142
R5,2023-04-25 11:04:07.560,2023-04-25 11:04:08.420,2023-04-25 11:04:07.990,151.36939014,7.94531248,1118.018,1112.752
R6,2023-04-25 11:04:12.120,2023-04-25 11:04:13.200,2023-04-25 11:04:12.660,63.550432140000005,4.5234380000000005,1099.732,1091.442
R7,2023-04-25 11:04:17.280,2023-04-25 11:04:18.740,2023-04-25 11:04:18.010,168.945718,7.07942706,1080.0459999999998,1068.09
R8,2023-04-25 11:04:22.290,2023-04-25 11:04:24.230,2023-04-25 11:04:23.260,55.204918619999994,3.764324,1065.81,1071.992
R9,2023-04-25 11:04:28.100,2023-04-25 11:04:30.490,2023-04-25 11:04:29.295,83.28629178,2.99283872,1014.423,1005.3459999999999
R10,2023-04-25 11:04:34.580,2023-04-25 11:04:37.500,2023-04-25 11:04:36.040,42.935483319999996,2.199224,974.6824,954.1928
F1,2023-04-25 11:04:44.660,2023-04-25 11:04:45.500,2023-04-25 11:04:45.080,55.372440000000005,1.10407294,861.5103999999999,
F2,2023-04-25 11:04:44.860,2023-04-25 11:04:45.690,2023-04-25 11:04:45.275,52.36044,0.6594369600000001,,922.0728000000001
F3,2023-04-25 11:04:45.010,2023-04-25 11:04:45.830,2023-04-25 11:04:45.420,68.37254,1.38217526,937.2030000000001,942.07
F4,2023-04-25 11:04:45.140,2023-04-25 11:04:45.940,2023-04-25 11:04:45.540,34.01762,0.7072267200000001,935.9725000000001,974.1842
