index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 11:07:12.440,2023-04-25 11:07:12.900,2023-04-25 11:07:12.670,176.74498260000001,13.158865200000001,1188.2559999999999,982.1562
R2,2023-04-25 11:07:20.550,2023-04-25 11:07:21.190,2023-04-25 11:07:20.870,145.02733800000001,11.712246200000001,1167.4940000000001,1158.578
R3,2023-04-25 11:07:24.330,2023-04-25 11:07:24.820,2023-04-25 11:07:24.575,210.74997571999998,12.89063552,1134.6779999999999,1130.0700000000002
R4,2023-04-25 11:07:28.940,2023-04-25 11:07:29.560,2023-04-25 11:07:29.250,103.08847800000001,8.242192,1150.248,1133.952
R5,2023-04-25 11:07:34.280,2023-04-25 11:07:35.110,2023-04-25 11:07:34.695,147.95252566,7.4335952999999995,1124.414,1106.554
R6,2023-04-25 11:07:39.190,2023-04-25 11:07:40.270,2023-04-25 11:07:39.730,65.51763802,4.3541632,1104.7859999999998,1116.376
R7,2023-04-25 11:07:43.710,2023-04-25 11:07:45.200,2023-04-25 11:07:44.455,164.68168880000002,6.873047139999999,1077.096,1062.548
R8,2023-04-25 11:07:48.910,2023-04-25 11:07:50.870,2023-04-25 11:07:49.890,54.002200540000004,3.7005175999999995,1059.19,1070.896
R9,2023-04-25 11:07:54.870,2023-04-25 11:07:57.260,2023-04-25 11:07:56.065,85.29301386,2.9427083800000005,984.4168,1001.006
R10,2023-04-25 11:08:02.860,2023-04-25 11:08:05.770,2023-04-25 11:08:04.315,43.4403898,2.216144,955.9974,944.6774000000001
F1,2023-04-25 11:08:13.020,2023-04-25 11:08:13.860,2023-04-25 11:08:13.440,54.97638,1.15080626,862.7951999999999,
F2,2023-04-25 11:08:13.210,2023-04-25 11:08:14.050,2023-04-25 11:08:13.630,53.09959200000001,0.6652676,,904.008
F3,2023-04-25 11:08:13.370,2023-04-25 11:08:14.180,2023-04-25 11:08:13.775,68.711998,1.41636732,908.4008,937.9141999999999
F4,2023-04-25 11:08:13.500,2023-04-25 11:08:14.290,2023-04-25 11:08:13.895,33.69856,0.7214844200000001,937.2214,969.5139999999999
