index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 13:33:46.660,2023-04-25 13:33:47.130,2023-04-25 13:33:46.895,191.19910612,13.9140822,1167.4180000000001,1172.084
R2,2023-04-25 13:33:52.370,2023-04-25 13:33:53.020,2023-04-25 13:33:52.695,145.18646942,11.966158400000001,1153.366,1140.824
R3,2023-04-25 13:33:57.140,2023-04-25 13:33:57.630,2023-04-25 13:33:57.385,222.74139480000002,13.448567539999999,1129.8120000000001,1129.2440000000001
R4,2023-04-25 13:34:02.490,2023-04-25 13:34:03.110,2023-04-25 13:34:02.800,106.2880994,8.6640648,1135.994,1114.4479999999999
R5,2023-04-25 13:34:08.170,2023-04-25 13:34:09.000,2023-04-25 13:34:08.585,154.7856042,7.85221306,1113.3139999999999,1102.23
R6,2023-04-25 13:34:12.470,2023-04-25 13:34:13.570,2023-04-25 13:34:13.020,65.9607966,4.4921880000000005,1096.29,1086.41
R7,2023-04-25 13:34:16.820,2023-04-25 13:34:18.340,2023-04-25 13:34:17.580,170.47404260000002,6.9700526,1076.952,1060.7959999999998
R8,2023-04-25 13:34:21.560,2023-04-25 13:34:23.570,2023-04-25 13:34:22.565,55.28063438,3.686849,1056.712,1054.036
R9,2023-04-25 13:34:26.770,2023-04-25 13:34:29.230,2023-04-25 13:34:28.000,83.66131927999999,2.8437501000000003,920.2682000000001,1009.482
R10,2023-04-25 13:34:34.160,2023-04-25 13:34:37.120,2023-04-25 13:34:35.640,46.251056,2.1367188,980.1146000000001,956.9454
F1,2023-04-25 13:34:44.400,2023-04-25 13:34:45.260,2023-04-25 13:34:44.830,52.6511,0.9636207400000001,881.684,
F2,2023-04-25 13:34:44.590,2023-04-25 13:34:45.450,2023-04-25 13:34:45.020,51.74206,0.6638645,,919.9036
F3,2023-04-25 13:34:44.740,2023-04-25 13:34:45.580,2023-04-25 13:34:45.160,64.97808,1.31685864,923.4038,937.9505999999999
F4,2023-04-25 13:34:44.870,2023-04-25 13:34:45.690,2023-04-25 13:34:45.280,33.619960000000006,0.7044271799999999,940.9216999999999,970.5208
