index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 14:16:48.980,2023-04-25 14:16:49.450,2023-04-25 14:16:49.215,214.26295678000002,15.366515,1116.76,1135.94
R2,2023-04-25 14:16:54.920,2023-04-25 14:16:55.570,2023-04-25 14:16:55.245,161.57310707999997,13.008460800000002,1110.364,1112.714
R3,2023-04-25 14:16:59.710,2023-04-25 14:17:00.160,2023-04-25 14:16:59.935,247.46506868,14.9264338,1094.74,1096.542
R4,2023-04-25 14:17:07.130,2023-04-25 14:17:07.740,2023-04-25 14:17:07.435,123.77874478,9.768884,1076.95,1082.656
R5,2023-04-25 14:17:13.030,2023-04-25 14:17:13.860,2023-04-25 14:17:13.445,181.33871588,9.011718599999998,1073.014,1073.482
R6,2023-04-25 14:17:17.510,2023-04-25 14:17:18.590,2023-04-25 14:17:18.050,74.83746919999999,5.1028644000000005,1058.01,1061.416
R7,2023-04-25 14:17:22.280,2023-04-25 14:17:23.730,2023-04-25 14:17:23.005,193.6109718,7.7408852,1045.7559999999999,1030.976
R8,2023-04-25 14:17:28.570,2023-04-25 14:17:30.560,2023-04-25 14:17:29.565,63.918189600000005,4.1132812,1017.008,1015.516
R9,2023-04-25 14:17:34.440,2023-04-25 14:17:36.890,2023-04-25 14:17:35.665,96.79139006,3.2246072000000003,976.341,977.1977999999999
R10,2023-04-25 14:17:41.540,2023-04-25 14:17:44.510,2023-04-25 14:17:43.025,48.2238782,2.3398436,943.6928,933.8853999999999
F1,2023-04-25 14:17:52.010,2023-04-25 14:17:52.870,2023-04-25 14:17:52.440,56.281992,1.0236762959999999,858.8714,
F2,2023-04-25 14:17:52.210,2023-04-25 14:17:53.060,2023-04-25 14:17:52.635,54.434160000000006,0.68762416,,896.2603999999999
F3,2023-04-25 14:17:52.360,2023-04-25 14:17:53.190,2023-04-25 14:17:52.775,67.34064000000001,1.4033920199999999,896.7710000000001,915.4742
F4,2023-04-25 14:17:52.490,2023-04-25 14:17:53.300,2023-04-25 14:17:52.895,34.621016,0.7562174,912.5935999999999,950.6596
