index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 13:59:36.390,2023-04-25 13:59:36.860,2023-04-25 13:59:36.625,183.15903136000003,13.6445268,1174.4,1171.958
R2,2023-04-25 13:59:42.700,2023-04-25 13:59:43.350,2023-04-25 13:59:43.025,146.64511806,11.7207166,1159.6200000000001,1154.458
R3,2023-04-25 13:59:47.130,2023-04-25 13:59:47.600,2023-04-25 13:59:47.365,206.86091632,12.7311274,1135.554,1141.0220000000002
R4,2023-04-25 13:59:51.850,2023-04-25 13:59:52.500,2023-04-25 13:59:52.175,104.5003116,8.2057282,1134.5700000000002,1143.922
R5,2023-04-25 13:59:57.160,2023-04-25 13:59:58.030,2023-04-25 13:59:57.595,151.37869688,7.4941414,1120.026,1109.618
R6,2023-04-25 14:00:03.060,2023-04-25 14:00:04.180,2023-04-25 14:00:03.620,65.5351774,4.3398422000000005,1088.54,1110.434
R7,2023-04-25 14:00:07.690,2023-04-25 14:00:09.180,2023-04-25 14:00:08.435,175.54757020000002,6.94270872,1071.662,1062.858
R8,2023-04-25 14:00:13.510,2023-04-25 14:00:15.550,2023-04-25 14:00:14.530,57.079851659999996,3.7591116,1052.846,1032.542
R9,2023-04-25 14:00:18.720,2023-04-25 14:00:21.200,2023-04-25 14:00:19.960,88.79217144,2.9973964,990.7784999999999,1003.7760000000001
R10,2023-04-25 14:00:24.690,2023-04-25 14:00:27.670,2023-04-25 14:00:26.180,42.92191092,2.1289068,983.6148000000001,959.3698
F1,2023-04-25 14:00:34.800,2023-04-25 14:00:35.670,2023-04-25 14:00:35.235,52.944528,0.90106574,887.778,
F2,2023-04-25 14:00:34.990,2023-04-25 14:00:35.850,2023-04-25 14:00:35.420,50.528338,0.66009482,,926.3204
F3,2023-04-25 14:00:35.140,2023-04-25 14:00:35.980,2023-04-25 14:00:35.560,62.751307999999995,1.3312351999999998,922.1094,938.406
F4,2023-04-25 14:00:35.270,2023-04-25 14:00:36.100,2023-04-25 14:00:35.685,32.73913,0.6823567,945.3335,968.3334000000001
