index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 11:33:13.260,2023-04-25 11:33:13.730,2023-04-25 11:33:13.495,167.15327231999999,12.4850314,1180.87,1169.352
R2,2023-04-25 11:33:18.290,2023-04-25 11:33:18.930,2023-04-25 11:33:18.610,130.02667328,10.697925,1155.9,1157.774
R3,2023-04-25 11:33:22.380,2023-04-25 11:33:22.840,2023-04-25 11:33:22.610,202.33327899999998,12.7421824,1128.0459999999998,1126.988
R4,2023-04-25 11:33:26.810,2023-04-25 11:33:27.410,2023-04-25 11:33:27.110,96.4310654,8.38281,1148.3319999999999,1137.598
R5,2023-04-25 11:33:33.080,2023-04-25 11:33:33.900,2023-04-25 11:33:33.490,147.52546200000003,7.64843644,1116.376,1108.208
R6,2023-04-25 11:33:37.640,2023-04-25 11:33:38.740,2023-04-25 11:33:38.190,59.762593519999996,4.355464,1100.098,1089.398
R7,2023-04-25 11:33:42.640,2023-04-25 11:33:44.120,2023-04-25 11:33:43.380,165.54827654000002,7.000001199999999,1077.75,1070.1299999999999
R8,2023-04-25 11:33:48.640,2023-04-25 11:33:50.640,2023-04-25 11:33:49.640,53.2834138,3.7929699999999995,1053.014,1067.578
R9,2023-04-25 11:33:54.760,2023-04-25 11:33:57.170,2023-04-25 11:33:55.965,85.42080264,3.17643332,1005.2630000000001,994.2970000000001
R10,2023-04-25 11:34:01.530,2023-04-25 11:34:04.490,2023-04-25 11:34:03.010,43.19784080000001,2.341146,964.2369999999999,947.3384
F1,2023-04-25 11:34:11.910,2023-04-25 11:34:12.760,2023-04-25 11:34:12.335,62.34073,1.28858306,860.2257999999999,
F2,2023-04-25 11:34:12.100,2023-04-25 11:34:12.950,2023-04-25 11:34:12.525,57.40523999999999,0.74487498,,913.086
F3,2023-04-25 11:34:12.260,2023-04-25 11:34:13.090,2023-04-25 11:34:12.675,74.42283,1.51412534,910.1876,941.6512
F4,2023-04-25 11:34:12.390,2023-04-25 11:34:13.200,2023-04-25 11:34:12.795,37.19651999999999,0.7695313800000001,877.8308000000001,973.5935999999999
