index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 11:08:49.390,2023-04-25 11:08:49.870,2023-04-25 11:08:49.630,163.41223192,12.1731876,1184.042,1177.976
R2,2023-04-25 11:08:54.790,2023-04-25 11:08:55.450,2023-04-25 11:08:55.120,125.056768,10.486983400000002,1168.092,1166.726
R3,2023-04-25 11:09:00.300,2023-04-25 11:09:00.790,2023-04-25 11:09:00.545,205.27900654,13.07486896,1128.794,1153.292
R4,2023-04-25 11:09:05.110,2023-04-25 11:09:05.740,2023-04-25 11:09:05.425,95.65432360000001,8.115882599999999,1143.5,1163.9360000000001
R5,2023-04-25 11:09:10.200,2023-04-25 11:09:11.080,2023-04-25 11:09:10.640,140.47542764000002,7.432290399999999,1101.614,1110.87
R6,2023-04-25 11:09:14.270,2023-04-25 11:09:15.400,2023-04-25 11:09:14.835,59.73368678,4.2037784,1106.058,1090.874
R7,2023-04-25 11:09:19.220,2023-04-25 11:09:20.780,2023-04-25 11:09:20.000,157.85361688,6.828126062,1087.774,1067.488
R8,2023-04-25 11:09:32.120,2023-04-25 11:09:34.220,2023-04-25 11:09:33.170,60.01563932,4.2369756,1003.518,1003.626
R9,2023-04-25 11:09:37.450,2023-04-25 11:09:39.980,2023-04-25 11:09:38.715,93.82480580000001,3.39843902,955.0495,972.9688
R10,2023-04-25 11:09:44.840,2023-04-25 11:09:47.890,2023-04-25 11:09:46.365,47.38606208,2.5494771999999997,948.1224,921.6175999999999
F1,2023-04-25 11:09:54.940,2023-04-25 11:09:55.810,2023-04-25 11:09:55.375,65.70022,1.3405292999999998,854.8088,
F2,2023-04-25 11:09:55.130,2023-04-25 11:09:56.000,2023-04-25 11:09:55.565,59.91612799999999,0.80795594,,885.1952000000001
F3,2023-04-25 11:09:55.280,2023-04-25 11:09:56.130,2023-04-25 11:09:55.705,77.24432800000001,1.6466418400000002,899.177,923.1119999999999
F4,2023-04-25 11:09:55.410,2023-04-25 11:09:56.250,2023-04-25 11:09:55.830,37.235800000000005,0.7926432600000001,929.1824,951.684
