index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 11:56:06.890,2023-04-25 11:56:07.340,2023-04-25 11:56:07.115,184.28108655999998,13.7428316,1160.856,1177.248
R2,2023-04-25 11:56:12.450,2023-04-25 11:56:13.070,2023-04-25 11:56:12.760,145.92486334,11.8007876,1156.428,1150.8319999999999
R3,2023-04-25 11:56:17.270,2023-04-25 11:56:17.720,2023-04-25 11:56:17.495,214.86965619999998,13.319651139999998,1131.034,1117.434
R4,2023-04-25 11:56:22.850,2023-04-25 11:56:23.440,2023-04-25 11:56:23.145,106.93837912,8.753262800000002,1123.946,1124.544
R5,2023-04-25 11:56:28.650,2023-04-25 11:56:29.430,2023-04-25 11:56:29.040,154.6189402,7.9270824,1117.508,1107.6619999999998
R6,2023-04-25 11:56:33.160,2023-04-25 11:56:34.210,2023-04-25 11:56:33.685,67.7139521,4.546875,1094.938,1113.752
R7,2023-04-25 11:56:37.940,2023-04-25 11:56:39.340,2023-04-25 11:56:38.640,174.3454662,7.20052244,1071.408,1067.9959999999999
R8,2023-04-25 11:56:43.290,2023-04-25 11:56:45.200,2023-04-25 11:56:44.245,55.52345412,3.8164062000000003,1053.818,1070.658
R9,2023-04-25 11:56:48.960,2023-04-25 11:56:51.310,2023-04-25 11:56:50.135,87.35710010000001,2.9973936,972.7773,1006.932
R10,2023-04-25 11:56:54.740,2023-04-25 11:56:57.600,2023-04-25 11:56:56.170,41.96420856,2.141922,975.5028,956.417
F1,2023-04-25 11:57:04.770,2023-04-25 11:57:05.600,2023-04-25 11:57:05.185,52.687806,0.9495051,875.5382,
F2,2023-04-25 11:57:04.960,2023-04-25 11:57:05.780,2023-04-25 11:57:05.370,50.200474,0.71717,,925.8466000000001
F3,2023-04-25 11:57:05.120,2023-04-25 11:57:05.910,2023-04-25 11:57:05.515,65.105736,1.3420198740000002,928.7812,942.1794
F4,2023-04-25 11:57:05.250,2023-04-25 11:57:06.030,2023-04-25 11:57:05.640,32.482504000000006,0.6820964599999999,944.3308999999999,971.4585999999999
