index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 15:19:43.350,2023-04-27 15:19:43.810,2023-04-27 15:19:43.580,181.15994732,13.5012896,1166.0520000000001,1150.96
R2,2023-04-27 15:19:49.660,2023-04-27 15:19:50.300,2023-04-27 15:19:49.980,145.47237840000003,11.721358799999999,1151.852,1150.886
R3,2023-04-27 15:19:53.860,2023-04-27 15:19:54.340,2023-04-27 15:19:54.100,227.9609,13.587259200000002,1125.73,1127.9180000000001
R4,2023-04-27 15:19:59.390,2023-04-27 15:19:59.980,2023-04-27 15:19:59.685,109.46518543999998,8.948558,1120.188,1122.084
R5,2023-04-27 15:20:04.560,2023-04-27 15:20:05.360,2023-04-27 15:20:04.960,160.10566200000002,8.249999599999999,1102.868,1100.6100000000001
R6,2023-04-27 15:20:09.450,2023-04-27 15:20:10.510,2023-04-27 15:20:09.980,68.11481332000001,4.764323000000001,1094.0459999999998,1111.784
R7,2023-04-27 15:20:13.600,2023-04-27 15:20:15.040,2023-04-27 15:20:14.320,176.8166228,7.365888,1072.464,1065.7559999999999
R8,2023-04-27 15:20:20.050,2023-04-27 15:20:22.020,2023-04-27 15:20:21.035,59.167968800000004,3.9837236000000003,1038.664,1040.014
R9,2023-04-27 15:20:25.230,2023-04-27 15:20:27.600,2023-04-27 15:20:26.415,92.49869976000001,3.2096357999999996,1007.238,995.3906
R10,2023-04-27 15:20:31.780,2023-04-27 15:20:34.740,2023-04-27 15:20:33.260,47.684226,2.3684886,971.492,953.7554
F1,2023-04-27 15:20:41.890,2023-04-27 15:20:42.740,2023-04-27 15:20:42.315,60.85907,1.04708676,869.6528000000001,
F2,2023-04-27 15:20:42.080,2023-04-27 15:20:42.920,2023-04-27 15:20:42.500,56.113879999999995,0.73961476,,920.7783999999999
F3,2023-04-27 15:20:42.240,2023-04-27 15:20:43.060,2023-04-27 15:20:42.650,66.81922,1.41207256,922.7289999999999,948.5234
F4,2023-04-27 15:20:42.370,2023-04-27 15:20:43.170,2023-04-27 15:20:42.770,35.81626,0.76660156,963.3435999999999,964.7914000000001
