index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 13:11:14.160,2023-04-27 13:11:14.620,2023-04-27 13:11:14.390,175.50001804,13.052078,1168.478,1168.076
R2,2023-04-27 13:11:21.180,2023-04-27 13:11:21.820,2023-04-27 13:11:21.500,143.53816400000002,11.5416688,1154.512,1156.354
R3,2023-04-27 13:11:25.550,2023-04-27 13:11:25.990,2023-04-27 13:11:25.770,221.7870384,13.4960802,1129.884,1126.914
R4,2023-04-27 13:11:31.690,2023-04-27 13:11:32.300,2023-04-27 13:11:31.995,108.7763252,8.945966199999999,1125.73,1133.968
R5,2023-04-27 13:11:37.090,2023-04-27 13:11:37.880,2023-04-27 13:11:37.485,162.79665488,8.21289042,1098.8780000000002,1095.452
R6,2023-04-27 13:11:42.030,2023-04-27 13:11:43.100,2023-04-27 13:11:42.565,66.53308412,4.856118599999999,1094.632,1092.714
R7,2023-04-27 13:11:48.120,2023-04-27 13:11:49.580,2023-04-27 13:11:48.850,180.8791118,7.4947936,1063.696,1047.708
R8,2023-04-27 13:11:54.260,2023-04-27 13:11:56.240,2023-04-27 13:11:55.250,58.99940638,4.08984,1044.808,1026.5639999999999
R9,2023-04-27 13:12:00.240,2023-04-27 13:12:02.630,2023-04-27 13:12:01.435,91.63340938,3.25390726,982.448,991.0522000000001
R10,2023-04-27 13:12:06.840,2023-04-27 13:12:09.740,2023-04-27 13:12:08.290,48.23388286,2.3997379999999997,968.9946,945.4608000000001
F1,2023-04-27 13:12:17.430,2023-04-27 13:12:18.270,2023-04-27 13:12:17.850,63.074279999999995,1.15334684,868.8366,
F2,2023-04-27 13:12:17.620,2023-04-27 13:12:18.460,2023-04-27 13:12:18.040,58.995740000000005,0.79704094,,906.7788
F3,2023-04-27 13:12:17.780,2023-04-27 13:12:18.590,2023-04-27 13:12:18.185,70.97674999999998,1.47199592,908.5652,922.948
F4,2023-04-27 13:12:17.910,2023-04-27 13:12:18.700,2023-04-27 13:12:18.305,37.834599999999995,0.7843750599999999,903.9714,968.1252000000001
