index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 13:55:55.520,2023-04-27 13:55:55.980,2023-04-27 13:55:55.750,172.77848000000003,12.828104399999999,1143.176,1068.8090000000002
R2,2023-04-27 13:56:04.960,2023-04-27 13:56:05.600,2023-04-27 13:56:05.280,139.84714718,11.47787,1160.436,1155.788
R3,2023-04-27 13:56:08.760,2023-04-27 13:56:09.210,2023-04-27 13:56:08.985,222.04346974,13.4948046,1137.086,1124.8020000000001
R4,2023-04-27 13:56:14.160,2023-04-27 13:56:14.760,2023-04-27 13:56:14.460,108.13342492,8.821619199999999,1132.236,1153.018
R5,2023-04-27 13:56:19.440,2023-04-27 13:56:20.240,2023-04-27 13:56:19.840,161.78378199999997,8.279950199999998,1103.6560000000002,1104.842
R6,2023-04-27 13:56:24.860,2023-04-27 13:56:25.960,2023-04-27 13:56:25.410,71.04713564000001,4.821613999999999,1090.622,1101.812
R7,2023-04-27 13:56:30.280,2023-04-27 13:56:31.730,2023-04-27 13:56:31.005,178.97830719999996,7.412761980000001,1069.292,1058.592
R8,2023-04-27 13:56:36.760,2023-04-27 13:56:38.730,2023-04-27 13:56:37.745,60.35479486,4.032555800000001,1041.784,1046.596
R9,2023-04-27 13:56:41.970,2023-04-27 13:56:44.380,2023-04-27 13:56:43.175,91.69787860000001,3.2766934,982.2655,1000.494
R10,2023-04-27 13:56:48.240,2023-04-27 13:56:51.160,2023-04-27 13:56:49.700,47.680918659999996,2.398437,979.7138000000001,951.0755999999999
F1,2023-04-27 13:56:58.600,2023-04-27 13:56:59.450,2023-04-27 13:56:59.025,63.03392,1.1637781999999999,870.7636,
F2,2023-04-27 13:56:58.800,2023-04-27 13:56:59.640,2023-04-27 13:56:59.220,55.86646,0.7624975600000001,,912.3567999999999
F3,2023-04-27 13:56:58.950,2023-04-27 13:56:59.770,2023-04-27 13:56:59.360,68.769,1.42907802,914.7632,946.591
F4,2023-04-27 13:56:59.080,2023-04-27 13:56:59.880,2023-04-27 13:56:59.480,35.99664,0.7710938399999999,959.9168,965.5727999999999
