index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 14:13:40.420,2023-04-27 14:13:40.890,2023-04-27 14:13:40.655,174.6274486,13.095054800000002,1169.516,1175.658
R2,2023-04-27 14:13:47.640,2023-04-27 14:13:48.290,2023-04-27 14:13:47.965,146.05053532,11.6438684,1157.0620000000001,1151.726
R3,2023-04-27 14:13:52.610,2023-04-27 14:13:53.070,2023-04-27 14:13:52.840,226.43201898,13.85804956,1128.3519999999999,1143.76
R4,2023-04-27 14:13:58.430,2023-04-27 14:13:59.060,2023-04-27 14:13:58.745,110.98009283999998,9.052743600000001,1121.684,1114.9
R5,2023-04-27 14:14:05.450,2023-04-27 14:14:06.270,2023-04-27 14:14:05.860,167.80676212,8.42187492,1086.574,1096.452
R6,2023-04-27 14:14:11.330,2023-04-27 14:14:12.420,2023-04-27 14:14:11.875,70.9422147,5.0162792,1084.748,1072.662
R7,2023-04-27 14:14:19.230,2023-04-27 14:14:20.710,2023-04-27 14:14:19.970,192.34401495999998,7.936197300000001,1045.904,1029.262
R8,2023-04-27 14:14:24.920,2023-04-27 14:14:26.920,2023-04-27 14:14:25.920,60.600940640000005,4.2096348,1027.346,1012.8539999999999
R9,2023-04-27 14:14:30.070,2023-04-27 14:14:32.480,2023-04-27 14:14:31.275,94.20287432,3.3854146600000004,985.0182000000001,973.7162000000001
R10,2023-04-27 14:14:36.810,2023-04-27 14:14:39.780,2023-04-27 14:14:38.295,50.013637319999994,2.4967439999999996,957.1274000000001,938.3149999999999
F1,2023-04-27 14:14:46.950,2023-04-27 14:14:47.810,2023-04-27 14:14:47.380,63.213649999999994,1.14571946,881.3368,
F2,2023-04-27 14:14:47.140,2023-04-27 14:14:48.000,2023-04-27 14:14:47.570,58.639116,0.76021794,,914.3619999999999
F3,2023-04-27 14:14:47.300,2023-04-27 14:14:48.130,2023-04-27 14:14:47.715,68.91841,1.4740129400000002,909.7686,943.7474
F4,2023-04-27 14:14:47.430,2023-04-27 14:14:48.240,2023-04-27 14:14:47.835,36.951442,0.78876946,953.1353999999999,962.3610000000001
