index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 13:31:24.620,2023-04-27 13:31:25.090,2023-04-27 13:31:24.855,175.44493364,13.073569999999998,1167.6039999999998,1174.986
R2,2023-04-27 13:31:31.180,2023-04-27 13:31:31.830,2023-04-27 13:31:31.505,139.220196,11.4934762,1159.982,1156.172
R3,2023-04-27 13:31:35.720,2023-04-27 13:31:36.190,2023-04-27 13:31:35.955,223.14061046,13.630210320000002,1139.056,1129.45
R4,2023-04-27 13:31:56.650,2023-04-27 13:31:57.260,2023-04-27 13:31:56.955,136.11020642,10.606140600000002,1011.926,1072.208
R5,2023-04-27 13:32:02.220,2023-04-27 13:32:03.060,2023-04-27 13:32:02.640,194.8926972,9.54427032,1041.586,1051.206
R6,2023-04-27 13:32:07.890,2023-04-27 13:32:08.980,2023-04-27 13:32:08.435,80.47837940000001,5.663412600000001,1043.7720000000002,1050.48
R7,2023-04-27 13:32:12.420,2023-04-27 13:32:13.880,2023-04-27 13:32:13.150,206.33239565999997,8.37369612,1011.068,1009.7180000000001
R8,2023-04-27 13:32:17.970,2023-04-27 13:32:19.960,2023-04-27 13:32:18.965,67.14716426,4.464191999999999,1007.8799999999999,1011.3219999999999
R9,2023-04-27 13:32:23.240,2023-04-27 13:32:25.660,2023-04-27 13:32:24.450,102.03095474,3.3789089399999996,951.3763,975.7398
R10,2023-04-27 13:32:29.950,2023-04-27 13:32:32.940,2023-04-27 13:32:31.445,51.651588800000006,2.5442709999999997,948.4870000000001,939.0628
F1,2023-04-27 13:32:39.700,2023-04-27 13:32:40.560,2023-04-27 13:32:40.130,65.7442,1.26179766,859.5748000000001,
F2,2023-04-27 13:32:39.900,2023-04-27 13:32:40.750,2023-04-27 13:32:40.325,59.6371,0.8332938400000001,,903.789
F3,2023-04-27 13:32:40.050,2023-04-27 13:32:40.880,2023-04-27 13:32:40.465,71.84304999999999,1.5018497,902.1852000000001,938.7708
F4,2023-04-27 13:32:40.180,2023-04-27 13:32:40.990,2023-04-27 13:32:40.585,38.37325,0.79326184,952.2969999999999,964.8264000000001
