index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 15:22:50.020,2023-04-27 15:22:50.480,2023-04-27 15:22:50.250,172.74837792,13.143231399999998,1167.416,1184.774
R2,2023-04-27 15:22:56.430,2023-04-27 15:22:57.070,2023-04-27 15:22:56.750,136.44054291999998,11.371114,1160.584,1159.018
R3,2023-04-27 15:22:59.560,2023-04-27 15:23:00.020,2023-04-27 15:22:59.790,209.95585312000003,13.022126599999998,1154.35,1145.636
R4,2023-04-27 15:23:05.380,2023-04-27 15:23:05.970,2023-04-27 15:23:05.675,102.13347128000001,8.6757796,1149.392,1135.94
R5,2023-04-27 15:23:10.610,2023-04-27 15:23:11.410,2023-04-27 15:23:11.010,160.50482948,8.0325522,1112.2379999999998,1113.844
R6,2023-04-27 15:23:15.870,2023-04-27 15:23:16.960,2023-04-27 15:23:16.415,67.6736442,4.7148434,1099.878,1092.938
R7,2023-04-27 15:23:20.870,2023-04-27 15:23:22.330,2023-04-27 15:23:21.600,174.23492751999999,7.296875,1072.6439999999998,1071.95
R8,2023-04-27 15:23:27.340,2023-04-27 15:23:29.310,2023-04-27 15:23:28.325,60.59262939999999,3.9453129999999996,1053.854,1029.5700000000002
R9,2023-04-27 15:23:32.590,2023-04-27 15:23:34.980,2023-04-27 15:23:33.785,91.39996147999999,3.177083,984.7266,1002.7719999999999
R10,2023-04-27 15:23:39.380,2023-04-27 15:23:42.300,2023-04-27 15:23:40.840,46.801463399999996,2.3424482,982.1198,957.4922
F1,2023-04-27 15:23:49.390,2023-04-27 15:23:50.230,2023-04-27 15:23:49.810,61.84932,1.1329204800000001,865.1216,
F2,2023-04-27 15:23:49.580,2023-04-27 15:23:50.420,2023-04-27 15:23:50.000,54.8311,0.7359326000000002,,918.646
F3,2023-04-27 15:23:49.740,2023-04-27 15:23:50.550,2023-04-27 15:23:50.145,66.14036999999999,1.398132,919.2476,946.0808000000001
F4,2023-04-27 15:23:49.870,2023-04-27 15:23:50.660,2023-04-27 15:23:50.265,34.97473,0.7623697,962.0858000000001,961.5971999999999
