index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 14:34:26.370,2023-04-27 14:34:26.830,2023-04-27 14:34:26.600,182.14570332,13.5234462,1167.164,1147.224
R2,2023-04-27 14:34:33.560,2023-04-27 14:34:34.190,2023-04-27 14:34:33.875,148.14868088,11.8684816,1143.174,1149.934
R3,2023-04-27 14:34:37.350,2023-04-27 14:34:37.820,2023-04-27 14:34:37.585,234.74911292000002,14.135423600000001,1141.446,1144.416
R4,2023-04-27 14:34:42.680,2023-04-27 14:34:43.290,2023-04-27 14:34:42.985,112.37257946000001,8.970702600000001,1133.1299999999999,1129.45
R5,2023-04-27 14:34:48.170,2023-04-27 14:34:48.960,2023-04-27 14:34:48.565,162.07563847999998,8.245442800000001,1104.166,1103.706
R6,2023-04-27 14:34:51.890,2023-04-27 14:34:52.940,2023-04-27 14:34:52.415,66.58347083999999,4.703124999999999,1101.83,1115.614
R7,2023-04-27 14:34:56.790,2023-04-27 14:34:58.220,2023-04-27 14:34:57.505,176.67713972,7.3750014,1071.518,1061.0539999999999
R8,2023-04-27 14:35:02.740,2023-04-27 14:35:04.710,2023-04-27 14:35:03.725,56.498547880000004,3.9596336000000005,1048.274,1045.522
R9,2023-04-27 14:35:08.290,2023-04-27 14:35:10.660,2023-04-27 14:35:09.475,93.05681040000002,3.1966132000000003,992.2916000000001,995.664
R10,2023-04-27 14:35:15.990,2023-04-27 14:35:18.910,2023-04-27 14:35:17.450,48.30300696,2.4270815999999997,964.6013999999999,938.3516
F1,2023-04-27 14:35:26.240,2023-04-27 14:35:27.080,2023-04-27 14:35:26.660,61.10844,1.1080188,873.8109,
F2,2023-04-27 14:35:26.430,2023-04-27 14:35:27.270,2023-04-27 14:35:26.850,57.5519,0.76354966,,910.4245999999999
F3,2023-04-27 14:35:26.590,2023-04-27 14:35:27.400,2023-04-27 14:35:26.995,68.53005999999999,1.45753096,911.1720000000001,942.0154
F4,2023-04-27 14:35:26.720,2023-04-27 14:35:27.510,2023-04-27 14:35:27.115,36.512209999999996,0.77203776,962.5600000000001,962.2398000000001
