index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 13:29:40.600,2023-04-27 13:29:41.060,2023-04-27 13:29:40.830,182.6167618,13.5585918,1164.812,1173.1280000000002
R2,2023-04-27 13:29:47.260,2023-04-27 13:29:47.910,2023-04-27 13:29:47.585,147.84083808,11.802736199999998,1147.348,1149.2620000000002
R3,2023-04-27 13:29:51.010,2023-04-27 13:29:51.470,2023-04-27 13:29:51.240,226.9413759,13.58464286,1136.3719999999998,1128.316
R4,2023-04-27 13:29:58.070,2023-04-27 13:29:58.660,2023-04-27 13:29:58.365,112.14796840000001,9.072916,1109.636,1105.788
R5,2023-04-27 13:30:03.280,2023-04-27 13:30:04.080,2023-04-27 13:30:03.680,168.05790814,8.43489652,1093.46,1098.074
R6,2023-04-27 13:30:09.170,2023-04-27 13:30:10.250,2023-04-27 13:30:09.710,71.07071068,5.015623199999999,1083.8,1082.578
R7,2023-04-27 13:30:15.070,2023-04-27 13:30:16.510,2023-04-27 13:30:15.790,186.5695303,7.687501800000001,1053.306,1040.51
R8,2023-04-27 13:30:21.210,2023-04-27 13:30:23.170,2023-04-27 13:30:22.190,61.890054719999995,4.1731777999999995,1029.534,1023.5360000000001
R9,2023-04-27 13:30:26.590,2023-04-27 13:30:28.980,2023-04-27 13:30:27.785,95.3902544,3.23242092,985.0912000000001,988.8100000000001
R10,2023-04-27 13:30:33.650,2023-04-27 13:30:36.580,2023-04-27 13:30:35.115,50.962693,2.4615874000000004,959.5154,936.6198
F1,2023-04-27 13:30:43.330,2023-04-27 13:30:44.180,2023-04-27 13:30:43.755,63.25398,1.19507996,878.4721999999999,
F2,2023-04-27 13:30:43.520,2023-04-27 13:30:44.370,2023-04-27 13:30:43.945,58.39175,0.80712322,,905.1744000000001
F3,2023-04-27 13:30:43.680,2023-04-27 13:30:44.500,2023-04-27 13:30:44.090,70.87627999999998,1.4566997000000002,909.4218000000001,944.7502000000001
F4,2023-04-27 13:30:43.810,2023-04-27 13:30:44.610,2023-04-27 13:30:44.210,38.197559999999996,0.78378892,957.6746,968.0899999999999
