index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 13:07:51.060,2023-04-27 13:07:51.530,2023-04-27 13:07:51.295,180.75565734,13.276703799999998,1167.382,1035.4940000000001
R2,2023-04-27 13:07:56.980,2023-04-27 13:07:57.630,2023-04-27 13:07:57.305,143.43970438,11.5598768,1153.274,1152.124
R3,2023-04-27 13:08:01.250,2023-04-27 13:08:01.730,2023-04-27 13:08:01.490,226.93575326,13.66146084,1126.072,1128.2440000000001
R4,2023-04-27 13:08:06.640,2023-04-27 13:08:07.240,2023-04-27 13:08:06.940,107.37644315999998,8.963564,1133.278,1125.108
R5,2023-04-27 13:08:13.070,2023-04-27 13:08:13.870,2023-04-27 13:08:13.470,164.66254804000002,8.23567656,1091.9879999999998,1103.4540000000002
R6,2023-04-27 13:08:18.420,2023-04-27 13:08:19.490,2023-04-27 13:08:18.955,68.8119512,4.913406999999999,1089.7459999999999,1089.1619999999998
R7,2023-04-27 13:08:23.240,2023-04-27 13:08:24.690,2023-04-27 13:08:23.965,179.68048538000002,7.535158100000001,1061.074,1051.5919999999999
R8,2023-04-27 13:08:29.380,2023-04-27 13:08:31.340,2023-04-27 13:08:30.360,60.338150000000006,4.097656000000001,1036.08,1022.642
R9,2023-04-27 13:08:37.430,2023-04-27 13:08:39.810,2023-04-27 13:08:38.620,95.7071668,3.3841169599999996,989.3204,979.1121999999999
R10,2023-04-27 13:08:44.420,2023-04-27 13:08:47.320,2023-04-27 13:08:45.870,52.67121648,2.5130192,947.9404000000001,937.0024
F1,2023-04-27 13:08:54.470,2023-04-27 13:08:55.310,2023-04-27 13:08:54.890,65.113406,1.18447014,862.6388,
F2,2023-04-27 13:08:54.660,2023-04-27 13:08:55.500,2023-04-27 13:08:55.080,61.0493,0.8536779,,899.5415999999999
F3,2023-04-27 13:08:54.820,2023-04-27 13:08:55.630,2023-04-27 13:08:55.225,73.035166,1.51824398,901.8932000000001,920.5600000000001
F4,2023-04-27 13:08:54.950,2023-04-27 13:08:55.740,2023-04-27 13:08:55.345,38.37788200000001,0.81409524,922.1733,961.1634
