index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 11:42:43.250,2023-04-27 11:42:43.710,2023-04-27 11:42:43.480,173.06030626,12.729162599999999,1186.576,1181.2
R2,2023-04-27 11:42:49.610,2023-04-27 11:42:50.260,2023-04-27 11:42:49.935,141.72211132,11.2122346,1167.218,1162.388
R3,2023-04-27 11:42:53.700,2023-04-27 11:42:54.170,2023-04-27 11:42:53.935,218.74588380000003,13.282547138,1148.35,1137.724
R4,2023-04-27 11:42:58.830,2023-04-27 11:42:59.430,2023-04-27 11:42:59.130,103.43644214,8.549484000000001,1156.576,1122.028
R5,2023-04-27 11:43:03.870,2023-04-27 11:43:04.690,2023-04-27 11:43:04.280,155.153412,7.88281172,1113.79,1113.808
R6,2023-04-27 11:43:08.690,2023-04-27 11:43:09.780,2023-04-27 11:43:09.235,63.7562874,4.669268000000001,1108.41,1086.19
R7,2023-04-27 11:43:13.520,2023-04-27 11:43:14.980,2023-04-27 11:43:14.250,176.5518646,7.18619948,1074.78,1069.51
R8,2023-04-27 11:43:19.060,2023-04-27 11:43:21.030,2023-04-27 11:43:20.045,56.2052772,3.8958340000000007,1060.7220000000002,1066.248
R9,2023-04-27 11:43:27.020,2023-04-27 11:43:29.450,2023-04-27 11:43:28.235,88.87747012000001,3.18359382,994.8619999999999,991.4348
R10,2023-04-27 11:43:33.340,2023-04-27 11:43:36.260,2023-04-27 11:43:34.800,46.59546794,2.3854172,965.8046,942.289
F1,2023-04-27 11:43:44.190,2023-04-27 11:43:45.040,2023-04-27 11:43:44.615,64.508268,1.2632028199999998,870.052,
F2,2023-04-27 11:43:44.380,2023-04-27 11:43:45.230,2023-04-27 11:43:44.805,57.350588,0.8094028000000001,,913.6512
F3,2023-04-27 11:43:44.530,2023-04-27 11:43:45.360,2023-04-27 11:43:44.945,70.58572,1.51013502,912.3201999999999,921.4168
F4,2023-04-27 11:43:44.670,2023-04-27 11:43:45.470,2023-04-27 11:43:45.070,36.67628,0.7770181600000001,925.3814,972.0486000000001
