index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 14:57:57.010,2023-04-27 14:57:57.470,2023-04-27 14:57:57.240,179.54000791999997,13.499991999999999,1168.768,1162.297
R2,2023-04-27 14:58:03.300,2023-04-27 14:58:03.950,2023-04-27 14:58:03.625,144.0154498,11.565757199999998,1153.856,1149.882
R3,2023-04-27 14:58:07.450,2023-04-27 14:58:07.900,2023-04-27 14:58:07.675,221.47177048000003,13.7701778,1133.4959999999999,1123.8319999999999
R4,2023-04-27 14:58:13.020,2023-04-27 14:58:13.630,2023-04-27 14:58:13.325,109.37579304,8.864583,1130.012,1124.964
R5,2023-04-27 14:58:18.940,2023-04-27 14:58:19.760,2023-04-27 14:58:19.350,164.8997428,8.2265652,1097.164,1100.0459999999998
R6,2023-04-27 14:58:23.970,2023-04-27 14:58:25.070,2023-04-27 14:58:24.520,69.45594728,4.7968744,1092.08,1088.3600000000001
R7,2023-04-27 14:58:28.510,2023-04-27 14:58:29.960,2023-04-27 14:58:29.235,181.165169,7.4095068,1070.094,1059.83
R8,2023-04-27 14:58:34.820,2023-04-27 14:58:36.800,2023-04-27 14:58:35.810,59.7526666,3.9804696,1043.8799999999999,1046.378
R9,2023-04-27 14:58:40.010,2023-04-27 14:58:42.420,2023-04-27 14:58:41.215,95.05351816,3.2135423999999997,966.2512999999999,993.1484
R10,2023-04-27 14:58:47.270,2023-04-27 14:58:50.230,2023-04-27 14:58:48.750,48.13097852,2.4036472,968.3932000000001,941.5600000000001
F1,2023-04-27 14:58:57.650,2023-04-27 14:58:58.500,2023-04-27 14:58:58.075,61.37255000000001,1.1049060599999998,871.0938,
F2,2023-04-27 14:58:57.840,2023-04-27 14:58:58.690,2023-04-27 14:58:58.265,57.09748,0.75486994,,910.6614
F3,2023-04-27 14:58:58.000,2023-04-27 14:58:58.820,2023-04-27 14:58:58.410,67.73165999999999,1.44074178,915.3100000000001,934.7606
F4,2023-04-27 14:58:58.130,2023-04-27 14:58:58.930,2023-04-27 14:58:58.530,36.482079999999996,0.7942057,963.5264,961.3886
