index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-27 14:32:45.470,2023-04-27 14:32:45.930,2023-04-27 14:32:45.700,173.305441,12.9973806,1181.966,1190.864
R2,2023-04-27 14:32:52.330,2023-04-27 14:32:52.970,2023-04-27 14:32:52.650,139.81445724,11.3919214,1160.0,1157.432
R3,2023-04-27 14:32:57.190,2023-04-27 14:32:57.670,2023-04-27 14:32:57.430,222.33539768,13.436189599999999,1139.4360000000001,1133.516
R4,2023-04-27 14:33:04.050,2023-04-27 14:33:04.660,2023-04-27 14:33:04.355,109.12761160000001,8.912764200000002,1117.692,1107.902
R5,2023-04-27 14:33:09.510,2023-04-27 14:33:10.320,2023-04-27 14:33:09.915,163.49018236000003,8.3183584,1099.806,1103.8020000000001
R6,2023-04-27 14:33:15.190,2023-04-27 14:33:16.280,2023-04-27 14:33:15.735,74.33110046,4.8652342,1087.376,1098.584
R7,2023-04-27 14:33:20.710,2023-04-27 14:33:22.170,2023-04-27 14:33:21.440,183.48874006,7.45052194,1065.0439999999999,1054.362
R8,2023-04-27 14:33:25.680,2023-04-27 14:33:27.660,2023-04-27 14:33:26.670,58.35696424,3.9570314,1036.096,1036.9180000000001
R9,2023-04-27 14:33:31.370,2023-04-27 14:33:33.750,2023-04-27 14:33:32.560,89.22342146000001,3.1067736000000004,1000.5401000000002,994.0598
R10,2023-04-27 14:33:38.180,2023-04-27 14:33:41.120,2023-04-27 14:33:39.650,48.290172600000005,2.3515624,968.1016,949.0706
F1,2023-04-27 14:33:49.570,2023-04-27 14:33:50.420,2023-04-27 14:33:49.995,62.01068,1.1578617000000002,877.6388000000001,
F2,2023-04-27 14:33:49.760,2023-04-27 14:33:50.610,2023-04-27 14:33:50.185,57.526033999999996,0.77450854,,899.0312
F3,2023-04-27 14:33:49.920,2023-04-27 14:33:50.740,2023-04-27 14:33:50.330,68.42688,1.45511988,910.4245999999999,940.6665999999999
F4,2023-04-27 14:33:50.050,2023-04-27 14:33:50.850,2023-04-27 14:33:50.450,36.458994,0.7902342000000001,957.2188,962.5
