,draw,draw,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_force,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,roll_torque,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,in_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,out_temperature,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,filling_ratio,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,contact_area,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain,strain
,diameter,temperature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,F1,F2,F3,F4
0,0.05,1373.15,234778.80079099018,135380.3516868316,181516.50318683631,101221.60776537625,98089.43800466813,56098.89068116047,75325.46846177039,43206.62495312815,39315.330120132734,25706.87877593648,18674.413147068164,16197.583896069918,16447.57771738279,9239.965662573313,6692.74024168036,3842.535546181009,5009.30822778254,3485.537807363313,2283.9408630690114,1287.5132467443073,1587.9610087310007,1161.3553867639373,611.2797237718596,455.9881065671632,171.05014623039563,201.6548287437626,166.94729244672337,84.47540699546995,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1373.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006271447201404156,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.5158439598958379,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
1,0.050585614335796336,1362.9611261747764,245546.16661924843,139435.00154189792,186978.66235385858,104276.87193563666,101025.86878721304,57770.10193178945,77593.7347549923,44505.82112465742,40482.091348317765,26469.39037588982,19219.59538791254,16672.656351508034,16929.406571270978,9508.601046906148,7088.716150450856,3957.619721995907,5160.0473527460645,3590.744976188464,2352.3135073847925,1325.8688469561228,1635.7790775012368,1196.2766164111365,629.4206748739701,469.5135222245355,176.04379723748423,207.56933150275106,171.83798358444193,86.93137753189949,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1362.9611261747764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006385031712307239,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.5283715278549066,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
2,0.05102777451746101,1379.7575385156103,236550.8489160146,132814.54513081466,178060.45048691786,99288.60887068759,96231.23843416625,55041.20405795103,73890.30651546323,42384.573652237304,38576.83509942555,25224.24478222273,18329.207914870545,15896.805225564747,16142.513416039144,9069.851451780389,6892.968392366813,3769.7095949017116,4913.931593033622,3418.9755300218394,2240.6740443662216,1263.2385147174984,1557.705887077069,1139.2593839513693,599.797509813961,447.42715434590457,167.88820454141833,197.91022882814104,163.85080857495865,82.92015584874184,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1379.7575385156103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006470582912136624,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.5382024026865991,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
3,0.04928398517696482,1387.0364497522016,221174.54429585693,130044.65376918753,174329.88837032355,97202.20593776858,94225.2292867078,53899.26925675483,72341.17842787536,41497.21418949442,37779.45609562047,24703.122114275197,17956.35728125189,15571.968913497532,15813.041542064393,8886.099259434743,6205.235744381402,3691.0910517859957,4810.97932601207,3347.1308274466796,2193.965587709017,1237.030221369691,1525.0482076645865,1115.407956232348,587.399760241515,438.1834907834086,164.4730420460668,193.86611883618332,160.50658134329151,81.2402209007601,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1387.0364497522016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006132106145103537,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.5013928950625102,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
4,0.04899529655942321,1368.2099952177434,231628.19319342868,137331.17937803743,184144.42685459205,102691.50419502446,99502.25513855438,56902.9983836001,76416.75690895254,43831.69069968075,39876.73658191495,26073.775403291518,18936.76888737827,16426.19297963245,16679.439951094977,9369.24383126433,6455.87352209293,3897.9063932391778,5081.830997997672,3536.153280596289,2316.837277298373,1305.9681449807858,1610.96681989676,1178.1565942784791,620.0085424243637,462.4961116762902,173.45321975088657,204.50093998423327,169.3007558444363,85.65731895430307,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1368.2099952177434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0060757703057592195,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.49586733481837264,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
5,0.05060184902612043,1378.3121613531198,234985.0242948219,133371.59152905527,178810.74373544476,99708.24423222739,96634.66124751711,55270.84083668289,74201.8716035381,42563.038268343866,38737.17599284653,25329.033961960205,18404.167378886163,15962.115455273946,16208.754751597413,9106.79193265396,6786.169035249686,3785.5203869364605,4934.637424608765,3433.425556555145,2250.067449683341,1268.5088576951762,1564.27409331127,1144.0563530154182,602.2905102985104,449.2859027405928,168.57480321417162,198.72332066157304,164.5231757654064,83.25788028088375,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1378.3121613531198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006388175972956745,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.5287270744693312,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
6,0.05121835980733078,1372.3566625425904,242820.34381394688,135691.75308590246,181935.9731910051,101456.22866832417,98314.95958285527,56227.250616213496,75499.65936195881,43306.39860931131,39404.94962490742,25765.44811231585,18716.29807172144,16234.080181761852,16484.593592184297,9260.605328629606,7103.730409110818,3851.3741326535,5020.884335223459,3493.6169126618397,2289.191968166595,1290.4592072566336,1591.6331844668257,1164.0372132938073,612.6731391636634,457.0270082958136,171.43379536733877,202.10919603015623,167.32301343019242,84.66410295539308,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1372.3566625425904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0065074056992533175,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.5425299321786308,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
7,0.049748468804705716,1385.0084210359628,225340.0146954684,130810.49682889937,175361.3053501606,97779.03588709504,94779.86856303753,54215.01363879688,72769.47488836233,41742.550679352215,37999.93732829768,24847.217021334804,18059.465909988092,15661.796454691288,15904.1517145424,8936.91587440742,6388.204482599772,3712.828173481071,4839.4433250020365,3366.9938057295103,2206.8799578312332,1244.2768009281842,1534.077266405535,1122.0023813783805,590.8278303250162,440.7394433908324,165.41747579528544,194.98444349201642,161.4313738489674,81.70480641857613,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1385.0084210359628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006222558042557732,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.5106523421095464,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
8,0.04991268945230729,1367.3285375342753,238202.2156493307,137682.2343857148,184617.34704476432,102956.03320056661,99756.49375615687,57047.69269421075,76613.1462101988,43944.17657256425,39977.75506743058,26139.79382497226,18983.970330447373,16467.32451625149,16721.156419170653,9392.501998761893,6777.342994872431,3907.8704783435337,5094.882169423535,3545.262263058794,2322.7570376673216,1309.2889921379706,1615.1069674362243,1181.1801138093335,621.5791906100246,463.6671451324768,173.8855660675109,205.01301468784956,169.72418910101328,85.86995428619436,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1367.3285375342753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006254484190053139,0.003665335833465516,0.005326218117847385,0.0030012043568132312,0.002796067736814802,0.0015502329797219474,0.0022701214845606997,0.001262272259320431,0.0010867476107721693,0.0007036065476799694,0.0005146700744544066,0.0004528620747607833,0.00046824607529614363,0.000258932789958753,0.5140283574443026,0.5731538053683398,0.8171635467323615,0.8699938765539674,0.6995994842445878,0.5777276406179358,0.8899906939496334,0.7997328260918897,0.5439539414115371,0.513157016316171,0.37710451909601345,0.46533636901630204,0.503465882959125,0.38482539262667775
