Time,[10_10:0],[10_10:1],[10_10:2],[10_10:3],[10_10:4],[10_10:5],[10_10:6],[10_10:7],[10_10:8],[10_10:9],[10_10:10],[10_10:11],[10_10:12],[10_10:13],[10_10:14],[10_10:15],[10_10:16],[10_10:17],[10_10:18],[10_10:19],[10_10:20]
2022-10-20T13:02:08.384000,-0.840271,0.786255,0.432739,-0.0714111,-6.01477,-6.35631,-4.18198,-2.15009,0.592449,0.00920582,0.0131509,-0.0157812,0.0136719,670.091,670,670,600,669.909,600,670.091,599.913
2022-10-20T13:02:08.386000,-0.840271,0.786255,0.432739,-0.142822,-5.86804,-6.38507,-4.18198,-2.15009,0.592449,0.0113976,0.0131509,-0.015343,0.0126953,670.091,670.091,670,600,669.909,600,670.091,600
2022-10-20T13:02:08.388000,-1.00836,0.707642,0.432739,-0.214172,-5.94141,-6.32755,-4.20912,-2.15009,0.585938,0.00876737,0.0135894,-0.0157812,0.0120442,670.182,670,669.909,600,669.909,600,670.091,600
2022-10-20T13:02:08.390000,-0.756226,0.628967,0.360596,-0.142822,-6.01477,-6.32755,-4.20912,-2.15009,0.605469,0.00920582,0.015343,-0.0162196,0.0136719,670.091,669.909,670,600.087,670,600.087,670,600
2022-10-20T13:02:08.392000,-0.840271,0.864868,0.432739,-0.0714111,-5.86804,-6.32755,-4.18198,-2.1732,0.605469,0.0105209,0.015343,-0.0157812,0.0130208,670,669.909,670.091,600,670,600,670.091,600
2022-10-20T13:02:08.394000,-0.588196,0.628967,0.432739,-0.0714111,-5.90472,-6.29878,-4.18198,-2.12697,0.585938,0.00876737,0.014466,-0.015343,0.0120442,670.091,670.091,670.091,600,670,600,670,600
2022-10-20T13:02:08.396000,-0.756226,1.258,0.360596,-0.142822,-5.90472,-6.29878,-4.18198,-2.12697,0.579426,0.00920582,0.0157812,-0.0157812,0.0117188,670.091,670.091,670,599.913,670,600,670.091,600
2022-10-20T13:02:08.398000,-0.336121,1.10071,0.721252,0,-5.86804,-6.24126,-4.18198,-2.08073,0.572918,0.00964403,0.0140278,-0.0162196,0.0136719,670.091,669.909,669.909,600,669.909,600,670,600
2022-10-20T13:02:08.400000,-0.924316,1.17938,0.721252,0,-5.90472,-6.24126,-4.18198,-2.12697,0.585938,0.0100825,0.0157812,-0.0179732,0.0126953,670.091,670,670,600.087,670,600.087,670.091,600.087
2022-10-20T13:02:08.402000,-0.924316,1.17938,0.721252,0,-5.90472,-6.24126,-4.18198,-2.12697,0.585938,0.0100825,0.0157812,-0.0179732,0.0126953,670.091,670,670,600.087,670,600.087,670.091,600.087
2022-10-20T13:02:08.404000,-0.672241,0.943481,0.504883,0,-5.79471,-6.21249,-4.15482,-2.12697,0.598957,0.0105209,0.014466,-0.0166581,0.0120442,670.091,670.273,670.182,600.087,670,600,670.182,600.087
2022-10-20T13:02:08.406000,-0.588196,0.550354,0.576965,0,-5.94141,-6.27002,-4.12766,-2.10385,0.572918,0.00964403,0.0140278,-0.0157812,0.0133464,670.091,670.091,670,599.913,670,600.087,670.091,600
2022-10-20T13:02:08.408000,-0.672241,0.786255,0.504883,0,-5.90472,-6.24126,-4.15482,-2.10385,0.605469,0.00920582,0.015343,-0.0170963,0.0117188,670.091,670.091,669.909,600,670,600,670.091,600
2022-10-20T13:02:08.410000,-0.50415,1.17938,0.504883,0.0714111,-5.83139,-6.27002,-4.12766,-2.08073,0.618488,0.00832891,0.0170963,-0.015343,0.0130208,670.091,670.091,670.091,600.087,670.091,600,670.091,600
2022-10-20T13:02:08.412000,-0.672241,0.628967,0.576965,0,-5.86804,-6.24126,-4.20912,-2.15009,0.598957,0.0105209,0.0122743,-0.0166581,0.0130208,670.091,670.091,670,600.174,670,600,670.091,600
2022-10-20T13:02:08.414000,-0.50415,0.943481,0.432739,0,-5.86804,-6.29878,-4.12766,-2.12697,0.625,0.0100825,0.014466,-0.0140278,0.0126953,670.091,670,670,600,669.909,600,670.091,600
2022-10-20T13:02:08.416000,-0.588196,1.41522,0.432739,-0.0714111,-5.86804,-6.29878,-4.18198,-2.10385,0.61198,0.00964403,0.0166581,-0.0135894,0.0136719,670.091,670,670.091,599.913,669.909,600,670.091,600
2022-10-20T13:02:08.418000,-0.588196,0.943481,0.576965,-0.0714111,-5.90472,-6.27002,-4.15482,-2.08073,0.644531,0.0100825,0.0166581,-0.015343,0.0130208,670.091,670,670,599.913,670.091,600.087,670,600
2022-10-20T13:02:08.420000,-0.588196,1.02209,0.432739,-0.0714111,-5.90472,-6.29878,-4.15482,-2.12697,0.618488,0.00964403,0.0149045,-0.0170963,0.0133464,670,670,670,600,670.182,600,669.909,600
2022-10-20T13:02:08.422000,-0.672241,0.786255,0.504883,-0.0714111,-5.90472,-6.27002,-4.20912,-2.15009,0.592449,0.0105209,0.014466,-0.0149045,0.0139973,670,670.091,670,600,669.909,600,670,600.087
2022-10-20T13:02:08.424000,-0.50415,0.707642,0.504883,-0.0714111,-5.94141,-6.32755,-4.18198,-2.10385,0.566406,0.0100825,0.0113976,-0.014466,0.0130208,670,670.091,670,600,669.818,600,670.182,600
2022-10-20T13:02:08.426000,-0.588196,0.786255,0.432739,0,-5.94141,-6.27002,-4.15482,-2.15009,0.605469,0.00964403,0.0135894,-0.0170963,0.0120442,670,670.091,670,600,670.091,600.174,670.182,600
2022-10-20T13:02:08.428000,-0.756226,0.786255,0.504883,-0.0714111,-5.94141,-6.32755,-4.12766,-2.10385,0.598957,0.00964403,0.0131509,-0.0157812,0.0136719,670,670,670,600,670,600.174,670.091,599.913
2022-10-20T13:02:08.430000,-0.672241,0.707642,0.504883,0,-5.86804,-6.27002,-4.18198,-2.12697,0.605469,0.0078907,0.0109591,-0.0170963,0.0136719,670.091,670,670,600,670,600.174,670,600
2022-10-20T13:02:08.432000,-0.672241,0.786255,0.504883,0,-5.94141,-6.27002,-4.15482,-2.15009,0.61198,0.00964403,0.0118361,-0.0170963,0.0133464,670,670.091,670,600,670,599.913,669.909,599.913
2022-10-20T13:02:08.434000,-0.588196,0.864868,0.504883,0,-5.90472,-6.32755,-4.18198,-2.12697,0.605469,0.00920582,0.0140278,-0.0166581,0.0136719,670.091,670,670,600,669.909,599.913,670,600
2022-10-20T13:02:08.436000,-0.588196,0.628967,0.504883,0,-5.86804,-6.32755,-4.18198,-2.10385,0.598957,0.00964403,0.0113976,-0.0184114,0.0130208,670,670,670,600,670,600,670.182,600.087
2022-10-20T13:02:08.438000,-0.50415,0.943481,0.432739,-0.0714111,-5.90472,-6.27002,-4.20912,-2.12697,0.618488,0.0100825,0.015343,-0.0175347,0.0126953,669.909,670,670,600,669.909,600.087,670.182,600.087
2022-10-20T13:02:08.440000,-0.588196,0.786255,0.432739,-0.0714111,-5.90472,-6.32755,-4.20912,-2.12697,0.559895,0.00964403,0.0113976,-0.0157812,0.0130208,670,670,670,600,669.909,600.087,670.091,600
2022-10-20T13:02:08.442000,-0.672241,0.864868,0.432739,-0.0714111,-5.90472,-6.27002,-4.23628,-2.15009,0.585938,0.00876737,0.0140278,-0.0157812,0.0133464,670,670.091,670,600,670,600,669.909,600
2022-10-20T13:02:08.444000,-0.588196,0.943481,0.432739,-0.142822,-5.90472,-6.29878,-4.20912,-2.1732,0.566406,0.00920582,0.0109591,-0.015343,0.0133464,670.091,670,670,600,670,600,670,600.174
2022-10-20T13:02:08.446000,-0.672241,0.786255,0.432739,-0.142822,-5.94141,-6.32755,-4.20912,-2.19632,0.592449,0.0100825,0.0135894,-0.0157812,0.0136719,670.091,669.909,670,599.913,670,600,670.091,600.087
2022-10-20T13:02:08.448000,-0.672241,0.943481,0.504883,-0.214172,-5.94141,-6.27002,-4.20912,-2.12697,0.605469,0.0109591,0.0162196,-0.0162196,0.014323,670,670,670,600,670,600,670,600.087
2022-10-20T13:02:08.450000,-0.588196,0.864868,0.432739,0,-5.90472,-6.29878,-4.20912,-2.10385,0.592449,0.00964403,0.0149045,-0.0149045,0.0126953,670,670,670.091,600,670,600.087,670.091,600
2022-10-20T13:02:08.452000,-0.756226,0.786255,0.432739,-0.0714111,-5.90472,-6.29878,-4.15482,-2.15009,0.63802,0.00832891,0.014466,-0.0170963,0.0136719,670.091,670.091,670,600,669.909,600,670.091,599.913
2022-10-20T13:02:08.454000,-0.756226,1.02209,0.504883,-0.142822,-5.90472,-6.29878,-4.15482,-2.08073,0.61198,0.00964403,0.0149045,-0.0166581,0.0139973,670.091,670.091,670,600,669.909,600,670.091,599.913
2022-10-20T13:02:08.456000,-0.50415,0.707642,0.432739,-0.0714111,-5.86804,-6.27002,-4.18198,-2.15009,0.585938,0.00964403,0.015343,-0.0166581,0.0139973,670.091,670,669.909,599.913,670,600.087,670.091,600
2022-10-20T13:02:08.458000,-0.588196,1.02209,0.432739,-0.0714111,-5.90472,-6.29878,-4.20912,-2.15009,0.566406,0.00876737,0.0140278,-0.0166581,0.0130208,670,669.909,670,600,670,600,670.091,600
2022-10-20T13:02:08.460000,-0.756226,0.786255,0.504883,-0.0714111,-5.90472,-6.35631,-4.20912,-2.15009,0.579426,0.0109591,0.0113976,-0.0157812,0.0136719,669.909,670.091,670,600,669.909,600,670.091,600
2022-10-20T13:02:08.462000,-0.756226,0.943481,0.432739,-0.142822,-5.90472,-6.27002,-4.23628,-2.15009,0.63802,0.0100825,0.0140278,-0.0179732,0.0126953,669.909,670.091,670.091,600,669.909,600,670,600
2022-10-20T13:02:08.464000,-0.588196,0.943481,0.432739,-0.142822,-5.90472,-6.32755,-4.18198,-2.15009,0.566406,0.0105209,0.0157812,-0.0157812,0.0126953,670.182,670.182,670.091,599.913,669.909,600,670.091,600
2022-10-20T13:02:08.466000,-0.756226,1.17938,0.504883,-0.214172,-5.86804,-6.29878,-4.18198,-2.1732,0.579426,0.00876737,0.0135894,-0.015343,0.0136719,670.091,670,669.909,599.913,669.909,600,670.091,600
2022-10-20T13:02:08.468000,-0.672241,0.864868,0.432739,-0.0714111,-5.90472,-6.27002,-4.15482,-2.15009,0.585938,0.00964403,0.014466,-0.0170963,0.0123699,670,669.909,670,600.087,670,600,670,600
2022-10-20T13:02:08.470000,-0.588196,0.864868,0.432739,0,-5.86804,-6.24126,-4.12766,-2.12697,0.572918,0.00964403,0.0140278,-0.015343,0.0130208,670.091,670,670,600.087,670,600,670,600
2022-10-20T13:02:08.472000,-0.756226,0.864868,0.432739,-0.0714111,-5.90472,-6.29878,-4.15482,-2.12697,0.631512,0.00920582,0.0149045,-0.0162196,0.0126953,670,670.182,670.182,600,669.909,600,670,600
2022-10-20T13:02:08.474000,-0.588196,1.17938,0.576965,-0.0714111,-5.94141,-6.27002,-4.15482,-2.12697,0.579426,0.00964403,0.0135894,-0.0157812,0.0136719,670.091,670.091,670.091,600,669.909,600,670.091,600
2022-10-20T13:02:08.476000,-0.672241,0.864868,0.432739,0.0714111,-5.94141,-6.27002,-4.12766,-2.24257,0.598957,0.0100825,0.0127127,-0.0157812,0.014323,670,670.091,670,600,669.909,600,670.091,600
2022-10-20T13:02:08.478000,-0.756226,0.707642,0.432739,0,-5.86804,-6.35631,-4.10051,-2.12697,0.579426,0.00964403,0.014466,-0.0157812,0.0133464,670.091,670.091,669.909,599.913,669.909,600.087,670,600
2022-10-20T13:02:08.480000,-0.756226,0.707642,0.360596,0,-5.97809,-6.27002,-4.18198,-2.1732,0.61198,0.00964403,0.0140278,-0.015343,0.0130208,670,670,670,600.087,670.091,600,670,600
2022-10-20T13:02:08.482000,-0.756226,0.786255,0.360596,-0.0714111,-5.90472,-6.32755,-4.15482,-2.12697,0.579426,0.00964403,0.0140278,-0.0162196,0.0126953,670,670,670.273,600.087,670.091,600,670,600
2022-10-20T13:02:08.484000,-0.840271,0.786255,0.432739,-0.142822,-5.90472,-6.29878,-4.20912,-2.15009,0.592449,0.0100825,0.0149045,-0.0162196,0.0123699,670,670.091,670,600.174,669.909,600,670,600
2022-10-20T13:02:08.486000,-0.588196,0.943481,0.504883,-0.0714111,-5.97809,-6.29878,-4.23628,-2.12697,0.579426,0.00920582,0.0149045,-0.0162196,0.0123699,670,670,670,600,669.818,600,670.091,600
2022-10-20T13:02:08.488000,-0.588196,0.707642,0.360596,-0.0714111,-5.94141,-6.32755,-4.18198,-2.1732,0.61198,0.0105209,0.014466,-0.014466,0.0130208,670,670,670,599.913,669.909,600,670.091,600
2022-10-20T13:02:08.490000,-0.672241,1.258,0.360596,-0.142822,-5.94141,-6.29878,-4.18198,-2.12697,0.592449,0.00876737,0.0162196,-0.014466,0.0130208,670,670,670,599.913,669.909,600.087,670.091,600
2022-10-20T13:02:08.492000,-0.672241,0.628967,0.504883,-0.214172,-5.90472,-6.29878,-4.18198,-2.12697,0.585938,0.0100825,0.0131509,-0.015343,0.0123699,670,670.091,670,600.434,670,600.087,670.091,600
2022-10-20T13:02:08.494000,-0.756226,0.864868,0.504883,-0.0714111,-5.86804,-6.32755,-4.12766,-2.12697,0.592449,0.00832891,0.0140278,-0.0166581,0.0133464,670,670,670,600,670.091,600,670,600
2022-10-20T13:02:08.496000,-0.588196,1.02209,0.432739,-0.0714111,-5.94141,-6.29878,-4.15482,-2.12697,0.572918,0.0118361,0.0140278,-0.0157812,0.0130208,670,670,670,600,670,600,669.909,600
2022-10-20T13:02:08.498000,-0.840271,0.628967,0.504883,-0.0714111,-5.90472,-6.27002,-4.12766,-2.12697,0.585938,0.00964403,0.0157812,-0.0157812,0.0133464,670,670,670,600,669.909,600,670,600
2022-10-20T13:02:08.500000,-0.840271,0.786255,0.432739,-0.0714111,-5.97809,-6.32755,-4.18198,-2.15009,0.61198,0.0100825,0.0131509,-0.014466,0.0133464,670,670,670,600,669.909,600.087,670.091,600
2022-10-20T13:02:08.502000,-0.672241,0.943481,0.432739,-0.142822,-5.86804,-6.29878,-4.15482,-2.08073,0.553387,0.00920582,0.014466,-0.0170963,0.0133464,670,670,670,600,669.909,600.174,670.091,600
2022-10-20T13:02:08.504000,-0.588196,0.628967,0.432739,-0.0714111,-5.94141,-6.29878,-4.18198,-2.19632,0.61198,0.00964403,0.0149045,-0.0170963,0.0120442,670,670,670,599.913,670,600.087,670.091,600
2022-10-20T13:02:08.506000,-0.588196,0.707642,0.432739,-0.142822,-5.94141,-6.29878,-4.18198,-2.10385,0.559895,0.00964403,0.0140278,-0.0149045,0.0130208,670,670,670,600.087,670,600.087,670,600
2022-10-20T13:02:08.508000,-0.588196,0.707642,0.432739,-0.142822,-5.94141,-6.29878,-4.18198,-2.10385,0.559895,0.00964403,0.0140278,-0.0149045,0.0130208,670,670,670,600.087,670,600.087,670,600
2022-10-20T13:02:08.510000,-0.588196,0.628967,0.504883,-0.0714111,-5.94141,-6.27002,-4.15482,-2.15009,0.585938,0.00832891,0.0131509,-0.0170963,0.0126953,670.091,670,670,600,670,599.913,670.091,600
2022-10-20T13:02:08.512000,-0.672241,0.786255,0.432739,-0.0714111,-5.90472,-6.27002,-4.10051,-2.1732,0.585938,0.0100825,0.0166581,-0.0170963,0.0130208,670,670,670,600,670,600,670.182,600
2022-10-20T13:02:08.514000,-0.756226,0.707642,0.432739,-0.0714111,-5.86804,-6.29878,-4.15482,-2.10385,0.61198,0.0100825,0.0149045,-0.0170963,0.0133464,670,670,670,600,669.909,600.087,670.182,600.087
2022-10-20T13:02:08.516000,-0.588196,0.628967,0.576965,-0.142822,-5.90472,-6.29878,-4.15482,-2.12697,0.585938,0.00876737,0.0140278,-0.0157812,0.0133464,669.909,670.091,670,600,670,600.087,670.182,600
2022-10-20T13:02:08.518000,-0.588196,0.943481,0.504883,0,-5.90472,-6.29878,-4.15482,-2.15009,0.585938,0.00920582,0.015343,-0.0149045,0.0130208,670,670,670,600,670.091,600.087,670,599.913
2022-10-20T13:02:08.520000,-0.756226,1.02209,0.432739,-0.142822,-5.86804,-6.29878,-4.15482,-2.12697,0.592449,0.0100825,0.0149045,-0.0157812,0.0136719,670,670.091,670,600,669.909,600,669.909,600
2022-10-20T13:02:08.522000,-0.588196,0.628967,0.432739,-0.142822,-5.90472,-6.29878,-4.20912,-2.12697,0.605469,0.0100825,0.0131509,-0.0175347,0.0136719,670,670.091,670,600,669.909,600,669.909,600
2022-10-20T13:02:08.524000,-0.672241,0.943481,0.360596,0,-5.90472,-6.35631,-4.18198,-2.1732,0.61198,0.0109591,0.0127127,-0.0162196,0.0136719,670,670,670,600,670,600,670.182,600.174
2022-10-20T13:02:08.526000,-0.756226,0.707642,0.504883,-0.0714111,-5.86804,-6.32755,-4.20912,-2.1732,0.553387,0.0100825,0.0149045,-0.0170963,0.0123699,670,669.909,670,600,670,600,670,600.087
2022-10-20T13:02:08.528000,-0.756226,0.943481,0.432739,-0.0714111,-5.90472,-6.29878,-4.23628,-2.15009,0.61198,0.0100825,0.0127127,-0.0166581,0.0133464,670,670,670,600,669.909,600,670.091,600
2022-10-20T13:02:08.530000,-0.588196,0.786255,0.360596,-0.0714111,-5.90472,-6.29878,-4.15482,-2.19632,0.585938,0.00920582,0.0166581,-0.0166581,0.0133464,670,670.091,670,600,670,600,670.091,599.913
2022-10-20T13:02:08.532000,-0.50415,0.943481,0.432739,-0.142822,-5.90472,-6.29878,-4.20912,-2.15009,0.566406,0.00964403,0.0122743,-0.015343,0.0120442,670.091,670.091,670,600,670,600.087,670.091,599.913
2022-10-20T13:02:08.534000,-0.672241,0.864868,0.504883,-0.142822,-5.90472,-6.29878,-4.23628,-2.15009,0.61198,0.00920582,0.014466,-0.014466,0.0130208,670.182,670.182,670,600,670,600,670.091,600
2022-10-20T13:02:08.536000,-0.672241,0.943481,0.504883,-0.142822,-5.86804,-6.24126,-4.18198,-2.19632,0.579426,0.0100825,0.0131509,-0.0175347,0.0117188,670.091,670.091,670,599.913,669.909,600,670.091,600.347
2022-10-20T13:02:08.538000,-0.588196,0.786255,0.432739,-0.142822,-5.86804,-6.29878,-4.18198,-2.19632,0.592449,0.00964403,0.0157812,-0.015343,0.0120442,670.091,669.909,670,600,669.909,600,670,600
2022-10-20T13:02:08.540000,-0.840271,0.943481,0.504883,-0.142822,-5.90472,-6.29878,-4.20912,-2.15009,0.605469,0.00876737,0.0135894,-0.014466,0.0123699,670,670,670,600.087,669.909,600,670.091,600.087
2022-10-20T13:02:08.542000,-0.672241,0.943481,0.432739,-0.214172,-5.90472,-6.29878,-4.23628,-2.1732,0.592449,0.0100825,0.0149045,-0.0170963,0.0123699,669.909,670,670,600.087,669.909,600,670.091,600.087
2022-10-20T13:02:08.544000,-0.756226,1.10071,0.432739,-0.142822,-5.86804,-6.32755,-4.20912,-2.15009,0.625,0.0113976,0.015343,-0.0149045,0.0120442,670.365,670.091,670.091,600,670,600,670,600
2022-10-20T13:02:08.546000,-0.840271,0.786255,0.432739,-0.142822,-5.90472,-6.32755,-4.20912,-2.1732,0.566406,0.00920582,0.0127127,-0.0162196,0.0120442,670.091,670.182,670,599.913,669.909,600.087,670,600
2022-10-20T13:02:08.548000,-0.588196,1.17938,0.432739,-0.0714111,-5.90472,-6.29878,-4.20912,-2.15009,0.63802,0.00964403,0.0122743,-0.014466,0.0133464,670,670,670,599.913,670,600,670.091,600
2022-10-20T13:02:08.550000,-0.672241,0.864868,0.432739,-0.142822,-5.86804,-6.32755,-4.18198,-2.19632,0.592449,0.0100825,0.015343,-0.0170963,0.0130208,670,670,670,600,670,600,670.091,600
2022-10-20T13:02:08.552000,-0.672241,0.943481,0.432739,-0.142822,-5.94141,-6.32755,-4.20912,-2.15009,0.559895,0.00876737,0.014466,-0.015343,0.0136719,670,669.909,670,600,670,600,670.091,600
2022-10-20T13:02:08.554000,-0.588196,0.864868,0.360596,-0.142822,-5.90472,-6.27002,-4.18198,-2.1732,0.605469,0.0100825,0.0162196,-0.0140278,0.0133464,670,670.091,670.091,600.087,669.909,600,670.091,600
2022-10-20T13:02:08.556000,-0.672241,0.943481,0.432739,-0.0714111,-5.86804,-6.27002,-4.20912,-2.1732,0.605469,0.0113976,0.014466,-0.0175347,0.014323,670,670.091,670.182,599.913,669.909,600,670.091,600
2022-10-20T13:02:08.558000,-0.588196,0.943481,0.504883,-0.142822,-5.86804,-6.29878,-4.15482,-2.12697,0.598957,0.00920582,0.0135894,-0.0157812,0.0126953,670,670,669.909,600,669.909,600,670,600.087
2022-10-20T13:02:08.560000,-0.756226,0.943481,0.432739,-0.142822,-5.90472,-6.29878,-4.18198,-2.15009,0.559895,0.0105209,0.0140278,-0.0140278,0.0130208,670,670,670,600.087,670.091,600,670.091,600
2022-10-20T13:02:08.562000,-0.756226,0.943481,0.432739,-0.142822,-5.90472,-6.29878,-4.18198,-2.15009,0.559895,0.0105209,0.0140278,-0.0140278,0.0130208,670,670,670,600.087,670.091,600,670.091,600
2022-10-20T13:02:08.564000,-0.672241,0.707642,0.432739,-0.142822,-5.90472,-6.32755,-4.20912,-2.15009,0.605469,0.0105209,0.0135894,-0.0170963,0.0133464,670,670,670.182,600.087,670,600,670,600
2022-10-20T13:02:08.566000,-0.840271,0.864868,0.504883,-0.142822,-5.94141,-6.32755,-4.20912,-2.15009,0.579426,0.0105209,0.0131509,-0.0157812,0.0120442,670,670,670,600.087,670,600,670.091,600
2022-10-20T13:02:08.568000,-0.840271,0.786255,0.432739,-0.0714111,-5.94141,-6.32755,-4.15482,-2.15009,0.618488,0.00964403,0.0140278,-0.015343,0.0133464,670.091,670.091,670,599.826,669.909,600.087,670.091,600
2022-10-20T13:02:08.570000,-0.756226,0.943481,0.504883,-0.142822,-5.90472,-6.24126,-4.20912,-2.15009,0.559895,0.00964403,0.0157812,-0.0162196,0.0130208,670,670,670,599.913,670.091,600.087,670.091,600
2022-10-20T13:02:08.572000,-0.672241,0.786255,0.504883,-0.0714111,-5.94141,-6.29878,-4.15482,-2.12697,0.618488,0.0100825,0.0122743,-0.0131509,0.0126953,670,670,670,600,670,600.087,670,600
2022-10-20T13:02:08.574000,-0.588196,0.864868,0.432739,-0.0714111,-5.90472,-6.29878,-4.18198,-2.12697,0.566406,0.0122743,0.014466,-0.0166581,0.0126953,670,670.091,670.091,600,670.091,600,670,600
2022-10-20T13:02:08.576000,-0.924316,0.707642,0.504883,0,-5.90472,-6.29878,-4.18198,-2.15009,0.605469,0.0100825,0.0157812,-0.0149045,0.0136719,670,670,670.091,600,669.909,599.913,670,600
2022-10-20T13:02:08.578000,-0.672241,1.10071,0.432739,-0.0714111,-5.90472,-6.29878,-4.15482,-2.08073,0.631512,0.0105209,0.0113976,-0.0162196,0.0139973,670,670,670.091,600,669.818,600,670.091,600
2022-10-20T13:02:08.580000,-0.588196,0.786255,0.504883,-0.0714111,-5.94141,-6.29878,-4.20912,-2.15009,0.592449,0.00920582,0.0131509,-0.0157812,0.0120442,670,670,670,600,669.818,600.087,670.182,600
2022-10-20T13:02:08.582000,-0.672241,0.943481,0.432739,-0.0714111,-5.86804,-6.29878,-4.23628,-2.15009,0.592449,0.0113976,0.0131509,-0.0170963,0.0133464,670,670,670,600,670,600.174,670.091,600
2022-10-20T13:02:08.584000,-0.840271,0.628967,0.432739,-0.0714111,-5.90472,-6.32755,-4.23628,-2.15009,0.605469,0.00920582,0.014466,-0.0166581,0.0126953,670,670.091,670,599.913,670,600,670,600
2022-10-20T13:02:08.586000,-0.588196,0.707642,0.360596,-0.142822,-5.90472,-6.27002,-4.18198,-2.1732,0.598957,0.00920582,0.0140278,-0.015343,0.0133464,670.091,670,670,600,670,599.826,670,600.087
2022-10-20T13:02:08.588000,-0.672241,0.707642,0.432739,0,-5.90472,-6.27002,-4.23628,-2.15009,0.579426,0.00920582,0.0135894,-0.015343,0.0126953,670,670,670,600,670,600,670.182,600.087
2022-10-20T13:02:08.590000,-0.672241,0.864868,0.432739,-0.142822,-5.90472,-6.29878,-4.20912,-2.15009,0.585938,0.00964403,0.0149045,-0.015343,0.0126953,669.909,670,670,600,670,600.174,670.182,600
2022-10-20T13:02:08.592000,-0.672241,0.550354,0.504883,-0.0714111,-5.90472,-6.27002,-4.20912,-2.15009,0.605469,0.0100825,0.0131509,-0.0162196,0.0133464,670,670.091,670,600,670,600,670.182,600
2022-10-20T13:02:08.594000,-0.672241,0.864868,0.504883,-0.0714111,-5.90472,-6.27002,-4.15482,-2.15009,0.592449,0.0100825,0.0149045,-0.0179732,0.0133464,670,670,670,600,670,600.087,670,599.913
2022-10-20T13:02:08.596000,-0.672241,0.786255,0.504883,-0.0714111,-5.86804,-6.29878,-4.15482,-2.15009,0.579426,0.0113976,0.015343,-0.0157812,0.0130208,670,670,670,600,669.909,600.087,669.909,600
2022-10-20T13:02:08.598000,-0.672241,0.786255,0.576965,-0.0714111,-5.90472,-6.27002,-4.18198,-2.12697,0.625,0.00920582,0.014466,-0.0157812,0.0126953,670.091,670,670,600,669.909,600,670.091,600.087
