Time,[10:0],[10:1],[10:2],[10:3],[10:4],[10:5],[10:6],[10:7],[10:8],[10:9],[10:10],[10:11],[10:12],[10:13],[10:14],[10:15],[10:16],[10:17],[10:18],[10:19],[10:20]
time,Walzkraft  DUO-Walzwerk VL,Walzkraft  DUO-Walzwerk VR,Walzkraft  DUO-Walzwerk HL,Walzkraft  DUO-Walzwerk HR,Walzkraft Walzgerüst 1,Walzkraft Walzgerüst 2,Walzkraft Walzgerüst 3,Walzkraft Walzgerüst 4,Moment DUO-Walzwerk,Moment Walzgerüst 1,Moment Walzgerüst 2,Moment Walzgerüst 3,Moment Walzgerüst 4,Temperatur 1 (Rollgang),Temperatur 2 (Duo Austritt),Temperatur 3 (Duo Anstich),Temperatur 4 (vor G1),Temperatur 5 (vor G2),Temperatur 6 (vor G3),Temperatur 7 (vor G4),Temperatur 8 (nach G4)
sec,kN,kN,kN,kN,kN,kN,kN,kN,kNm,kNm,kNm,kNm,kNm,°C,°C,°C,°C,°C,°C,°C,°C
2022-10-20T10:45:57.426000,0.336121,-0.943481,-0.504883,0.214172,-0.146698,-0.0575256,0,0,0.0325508,0.0109591,0.0157812,-0.0131509,0.0136719,670.091,669.909,671.276,600,669.909,600,670,600
2022-10-20T10:45:57.428000,0.420166,-0.786255,-0.432739,0,-0.0366821,0.0287628,-0.0271606,-0.0462341,0.201824,0.0127127,0.0149045,-0.015343,0.0133464,669.909,670,671.458,600,670,600,670.091,600
2022-10-20T10:45:57.430000,0.420166,-0.943481,-0.504883,0,-0.0733643,0,0,-0.0462341,0.0651054,0.0118361,0.015343,-0.0157812,0.0117188,670,670.091,671.823,600,670,600,670.091,600
2022-10-20T10:45:57.432000,0.420166,-0.628967,-0.504883,0.0714111,-0.110016,0,-0.0271606,-0.0231171,0.0455742,0.0113976,0.014466,-0.015343,0.0130208,670,670.182,672.096,599.913,669.909,600,670,600
2022-10-20T10:45:57.434000,0.336121,-0.943481,-0.360596,0,-0.146698,0,-0.0271606,-0.0231171,0.104168,0.0113976,0.015343,-0.0157812,0.0126953,670.091,670.182,672.188,599.913,669.909,600,670,600
2022-10-20T10:45:57.436000,0.252075,-0.943481,-0.432739,0,-0.0366821,0.0575256,0,-0.0231171,0.214844,0.0122743,0.0149045,-0.0149045,0.0133464,670.091,670,671.823,600,670,600,670.091,600
2022-10-20T10:45:57.438000,0.252075,-0.786255,-0.432739,0,-0.18338,0,-0.0271606,-0.0462341,-0.0651054,0.00964403,0.014466,-0.014466,0.0113933,670.091,670,672.734,600.087,670,600,670.091,600
2022-10-20T10:45:57.440000,0.252075,-0.786255,-0.360596,-0.0714111,-0.110016,0,-0.054306,-0.0462341,0.136719,0.0109591,0.0170963,-0.015343,0.0130208,670,670.365,672.734,600,669.909,600,670.091,600
2022-10-20T10:45:57.442000,0.336121,-1.02209,-0.504883,0,-0.256714,0,-0.0271606,-0.0462341,0.214844,0.0118361,0.0140278,-0.0140278,0.0120442,670.091,670.091,672.734,599.913,669.909,600,670,600
2022-10-20T10:45:57.444000,0.252075,-1.17938,-0.432739,0.0714111,-0.110016,-0.0287628,0,0,0.078125,0.00876737,0.0135894,-0.014466,0.0117188,670,670,673.008,600,670,600.087,670.091,600
2022-10-20T10:45:57.446000,0.50415,-1.17938,-0.432739,0,-0.146698,0,-0.0271606,0,0.0976562,0.0105209,0.014466,-0.0140278,0.014323,670,670,673.008,600,670,600,670.091,600
2022-10-20T10:45:57.448000,0.50415,-1.17938,-0.504883,0,-0.146698,0,0,0,0.16927,0.0113976,0.015343,-0.0162196,0.0130208,670,670,673.099,600.087,670,600,670,600
2022-10-20T10:45:57.450000,0.50415,-1.17938,-0.504883,0,-0.146698,0,0,0,0.16927,0.0113976,0.015343,-0.0162196,0.0130208,670,670,673.099,600.087,670,600,670,600
2022-10-20T10:45:57.452000,0.420166,-1.17938,-0.432739,0,-0.110016,0,-0.054306,0,0.14323,0.0118361,0.015343,-0.0135894,0.0136719,670,670,673.464,600.174,669.909,600,670,600
2022-10-20T10:45:57.454000,0.420166,-0.943481,-0.432739,0,-0.146698,0.0287628,-0.0271606,-0.0231171,0.14323,0.0118361,0.0149045,-0.0162196,0.0123699,670,670,673.646,600,669.818,600,670,600
2022-10-20T10:45:57.456000,0.50415,-0.943481,-0.504883,0,-0.146698,0.0287628,0,-0.0231171,0.227863,0.00964403,0.0157812,-0.015343,0.0113933,670,670.091,673.372,599.826,669.909,600,670.091,600
2022-10-20T10:45:57.458000,0.252075,-1.258,-0.504883,0,-0.146698,0,0,-0.0231171,0.110676,0.0118361,0.0157812,-0.0140278,0.0113933,670,670,673.464,599.826,669.909,600.087,670.091,600
2022-10-20T10:45:57.460000,0.252075,-1.10071,-0.504883,-0.0714111,-0.18338,0,-0.0271606,-0.0231171,0.0455742,0.0113976,0.0166581,-0.0157812,0.0120442,670,670,673.646,600,670,600.087,670,600
2022-10-20T10:45:57.462000,0.336121,-1.10071,-0.504883,0,-0.146698,0.0287628,-0.0271606,-0.0231171,0.117188,0.0105209,0.0149045,-0.015343,0.0133464,670,670.091,673.646,600,670.182,600.087,670,600
2022-10-20T10:45:57.464000,0.336121,-0.943481,-0.504883,-0.0714111,-0.110016,0,0,-0.0231171,0.0976562,0.0109591,0.015343,-0.0149045,0.0113933,670,670,673.555,600,670,600,670,600
2022-10-20T10:45:57.466000,0.252075,-1.10071,-0.504883,0,-0.18338,0,0,0,0.175781,0.0122743,0.0140278,-0.014466,0.0117188,670,670.091,674.193,600,669.909,600,670,600
2022-10-20T10:45:57.468000,0.420166,-1.10071,-0.432739,0,-0.0733643,0,0,0,0.208332,0.0100825,0.0140278,-0.014466,0.0126953,670.091,670,674.193,600,669.818,600.087,670.091,600.087
2022-10-20T10:45:57.470000,0.252075,-1.02209,-0.432739,0,-0.0366821,-0.0575256,0.0271606,0.0231171,0.0585938,0.0113976,0.0157812,-0.015343,0.0130208,670,670.091,674.284,600,669.909,600.087,670.091,600
2022-10-20T10:45:57.472000,0.420166,-0.864868,-0.504883,-0.0714111,-0.0366821,0,-0.0271606,0,0.078125,0.0113976,0.015343,-0.0149045,0.0120442,670,670,674.466,600,670,600.174,670,599.913
2022-10-20T10:45:57.474000,0.420166,-1.02209,-0.504883,0,-0.110016,0,0,-0.0231171,0.0651054,0.0113976,0.0131509,-0.0140278,0.0133464,670,670,674.648,600,670,600.26,670,600
2022-10-20T10:45:57.476000,0.420166,-0.864868,-0.504883,0,-0.0733643,0,0,0,0.136719,0.0100825,0.0162196,-0.0149045,0.0130208,670.091,670,674.284,600,669.909,600,670,599.913
2022-10-20T10:45:57.478000,0.252075,-0.864868,-0.504883,0,-0.110016,-0.0287628,-0.054306,-0.0231171,0.0651054,0.0105209,0.0162196,-0.0166581,0.0130208,670.091,670,674.648,600,670,599.913,670,599.913
2022-10-20T10:45:57.480000,0.336121,-0.707642,-0.649109,-0.0714111,-0.146698,0,-0.0271606,-0.0231171,0.0716133,0.0109591,0.0157812,-0.014466,0.014323,670.091,670,674.74,600,669.909,599.913,670,600
2022-10-20T10:45:57.482000,0.336121,-0.943481,-0.576965,-0.0714111,-0.18338,0,-0.0271606,-0.0231171,0.0390625,0.0105209,0.0140278,-0.0162196,0.0117188,670,670,674.74,600,670,600,670.182,600.087
2022-10-20T10:45:57.484000,0.252075,-0.943481,-0.576965,-0.142822,-0.0733643,0,-0.0271606,-0.0462341,0.162762,0.0113976,0.015343,-0.0149045,0.0136719,670,670,674.557,600,670,600,670.182,600.087
2022-10-20T10:45:57.486000,0.336121,-1.02209,-0.504883,0,-0.146698,0,0,-0.0693512,0.0260429,0.0105209,0.015343,-0.0157812,0.014323,670,670,675.104,600,670,600.087,670.182,600
2022-10-20T10:45:57.488000,0.252075,-0.943481,-0.504883,-0.0714111,-0.0733643,0,0,0,0.136719,0.0105209,0.0157812,-0.015343,0.0126953,670,670.091,675.104,600,669.909,600,670.091,600
2022-10-20T10:45:57.490000,0.420166,-0.864868,-0.432739,-0.142822,-0.110016,0,-0.0271606,-0.0231171,0.0390625,0.0122743,0.015343,-0.0157812,0.0113933,670,670.091,675.286,600,670,600.087,669.909,600
2022-10-20T10:45:57.492000,0.420166,-0.943481,-0.432739,0.0714111,-0.146698,0.0287628,0,-0.0231171,0.0325508,0.0118361,0.015343,-0.0157812,0.0126953,670.091,670,675.195,600,670,600,669.909,600
2022-10-20T10:45:57.494000,0.336121,-0.943481,-0.576965,-0.0714111,-0.110016,0,0,0,0.0195312,0.0118361,0.015343,-0.014466,0.0120442,670.091,670,675.378,600.087,670,600.087,670.091,600.087
2022-10-20T10:45:57.496000,0.16803,-1.02209,-0.504883,0,-0.0733643,0,-0.054306,0,0.175781,0.0109591,0.015343,-0.0157812,0.0130208,670,670,675.104,600.087,670,600,670.091,600.087
2022-10-20T10:45:57.498000,0.420166,-1.10071,-0.576965,-0.0714111,-0.110016,0,0,-0.0231171,0,0.0109591,0.0157812,-0.015343,0.0136719,670,670,675.378,600,670,600,670.091,600.087
2022-10-20T10:45:57.500000,0.252075,-1.02209,-0.576965,-0.0714111,-0.146698,0,-0.0271606,-0.0231171,-0.0455742,0.0113976,0.0149045,-0.015343,0.0133464,670,670,675.469,600,670,600,670.091,600
2022-10-20T10:45:57.502000,0.252075,-1.10071,-0.504883,-0.0714111,-0.18338,0,-0.054306,-0.0462341,0.0846367,0.0118361,0.0149045,-0.015343,0.014323,670.182,670.091,675.286,600,670,600,670.091,599.913
2022-10-20T10:45:57.504000,0.16803,-1.02209,-0.504883,-0.0714111,-0.18338,-0.0287628,0.0271606,-0.0231171,-0.0130196,0.00832891,0.015343,-0.014466,0.0117188,670.182,670.091,675.833,599.913,669.909,600,670.091,600.26
2022-10-20T10:45:57.506000,0.0840454,-1.02209,-0.504883,0,-0.146698,0,0,-0.0231171,-0.0195312,0.0135894,0.0140278,-0.0166581,0.0104167,670.091,670,675.56,600,670,600,670.091,600
2022-10-20T10:45:57.508000,0.0840454,-1.02209,-0.504883,0,-0.146698,0,0,-0.0231171,-0.0195312,0.0135894,0.0140278,-0.0166581,0.0104167,670.091,670,675.56,600,670,600,670.091,600
2022-10-20T10:45:57.510000,0.252075,-1.41522,-0.432739,-0.0714111,-0.18338,0,0,-0.0231171,0.130207,0.0105209,0.0149045,-0.0149045,0.0120442,669.909,670,675.742,600.087,670,600.087,670.091,600.087
2022-10-20T10:45:57.512000,0.16803,-1.17938,-0.432739,0,-0.110016,-0.0287628,0,0.0231171,0,0.0113976,0.015343,-0.0149045,0.0120442,669.909,670,675.924,600,669.909,600,670,600.087
2022-10-20T10:45:57.514000,0.336121,-1.02209,-0.504883,-0.142822,-0.146698,0,0,0.0231171,0.0195312,0.00964403,0.0157812,-0.0157812,0.0107422,670,670.182,675.924,600,670,600,670.091,600
2022-10-20T10:45:57.516000,0.420166,-1.17938,-0.504883,-0.0714111,-0.0733643,0,0,0,0.149738,0.00964403,0.0149045,-0.014466,0.0136719,670.365,670.182,675.651,600,669.909,600,670.091,600
2022-10-20T10:45:57.518000,0.252075,-1.17938,-0.649109,-0.0714111,-0.110016,0,0,-0.0231171,0.201824,0.0122743,0.0170963,-0.015343,0.0123699,670,670.182,675.924,599.913,669.909,600.087,670.091,600
2022-10-20T10:45:57.520000,0.252075,-0.864868,-0.576965,-0.0714111,-0.0733643,0,-0.0271606,0,0.0325508,0.0127127,0.015343,-0.0135894,0.0120442,670.091,670.182,675.924,599.913,670,600,670.091,600.087
2022-10-20T10:45:57.522000,0.336121,-1.02209,-0.649109,-0.0714111,-0.146698,0,0,0,0.123699,0.0105209,0.015343,-0.015343,0.0123699,670.091,669.909,676.289,600.087,670,600,670,600
2022-10-20T10:45:57.524000,0.252075,-1.258,-0.576965,-0.0714111,-0.110016,0,-0.054306,-0.0231171,0.136719,0.0109591,0.015343,-0.014466,0.0133464,670.091,670,677.383,600.087,670,600,670,600
2022-10-20T10:45:57.526000,0.336121,-1.258,-0.504883,-0.0714111,-0.110016,0.0287628,-0.0271606,-0.0231171,0.00651169,0.0118361,0.015343,-0.015343,0.0139973,670,670,677.747,600,670,600,670,600
2022-10-20T10:45:57.528000,0.50415,-1.17938,-0.504883,-0.0714111,-0.110016,0.0575256,0,-0.0231171,0.136719,0.0113976,0.015343,-0.014466,0.0136719,670.091,670,678.021,600,669.909,600,670,600
2022-10-20T10:45:57.530000,0.16803,-1.17938,-0.504883,-0.0714111,-0.110016,0,0,0,0.0585938,0.00964403,0.0157812,-0.014466,0.0130208,670.091,670.091,678.385,599.913,669.909,600,670,600
2022-10-20T10:45:57.532000,0.420166,-1.17938,-0.360596,-0.0714111,-0.110016,0.0287628,-0.0271606,0,0.0390625,0.0113976,0.0162196,-0.0157812,0.0117188,670,670.091,678.659,599.913,669.909,600.087,670.091,600
2022-10-20T10:45:57.534000,0.420166,-1.258,-0.360596,0,-0.146698,0,-0.0271606,0,0.0195312,0.0105209,0.015343,-0.0149045,0.0136719,670,670.091,679.115,600,670,600,670,600
2022-10-20T10:45:57.536000,0.252075,-1.10071,-0.504883,-0.0714111,-0.110016,-0.0287628,0.0271606,-0.0231171,0.195312,0.00920582,0.014466,-0.015343,0.0120442,670,670.091,679.388,600.087,670,600,670,600.087
2022-10-20T10:45:57.538000,0.252075,-1.17938,-0.504883,-0.0714111,-0.18338,0,0.0271606,0.0231171,0.162762,0.0118361,0.015343,-0.0162196,0.0117188,670,670,680.208,600.087,669.909,600,670,600
2022-10-20T10:45:57.540000,0.336121,-0.943481,-0.504883,-0.0714111,-0.146698,0,0,-0.0231171,-0.0260429,0.0105209,0.0166581,-0.014466,0.0117188,670,670.091,680.846,600.087,669.909,600,670.091,600
2022-10-20T10:45:57.542000,0.252075,-1.10071,-0.504883,0,-0.146698,0,0,0,0.078125,0.0109591,0.0140278,-0.0157812,0.0123699,670,670.091,681.211,599.913,669.909,600,670.091,600
2022-10-20T10:45:57.544000,0.16803,-1.02209,-0.576965,-0.0714111,-0.110016,-0.0287628,-0.0271606,0,0.14323,0.00964403,0.0149045,-0.0157812,0.014323,670,670.091,681.484,599.913,669.909,600.087,670.091,600
2022-10-20T10:45:57.546000,0.336121,-1.10071,-0.576965,-0.0714111,-0.146698,0,-0.0814667,-0.0231171,0.162762,0.0113976,0.0162196,-0.014466,0.0133464,670,670.091,682.487,600.347,670.091,600.087,670.091,600
2022-10-20T10:45:57.548000,0.252075,-1.17938,-0.576965,0,-0.110016,0.0287628,0.0271606,0,0.110676,0.0109591,0.015343,-0.0157812,0.0126953,670,670.091,683.034,600,669.909,600,670,600
2022-10-20T10:45:57.550000,0.252075,-1.02209,-0.432739,-0.142822,-0.146698,0,-0.0271606,0,0.273438,0.0109591,0.0157812,-0.0157812,0.0107422,670.091,670,683.49,600,669.909,600,670,600
2022-10-20T10:45:57.552000,0.16803,-1.02209,-0.504883,-0.0714111,-0.18338,0,0,0,0.0390625,0.0105209,0.015343,-0.0157812,0.0136719,670,670,683.945,600,669.818,600,670.091,600.087
2022-10-20T10:45:57.554000,0.252075,-1.17938,-0.504883,-0.0714111,-0.110016,-0.0287628,0,-0.0231171,0.0325508,0.0109591,0.0157812,-0.0157812,0.0120442,670,670,683.945,600,670.182,600.087,670.091,600
2022-10-20T10:45:57.556000,0.0840454,-1.02209,-0.504883,-0.0714111,-0.110016,0,0,0.0231171,0.14323,0.0113976,0.0140278,-0.0157812,0.0120442,670,670,684.219,600,670,600.174,670,600
2022-10-20T10:45:57.558000,0.252075,-1.258,-0.432739,-0.0714111,-0.146698,0,-0.0271606,-0.0231171,0.195312,0.0109591,0.0135894,-0.0149045,0.0149739,670.091,670.091,684.857,599.913,670,600,670,600
2022-10-20T10:45:57.560000,0.252075,-1.41522,-0.576965,0,-0.18338,0,-0.0271606,-0.0231171,0.136719,0.0109591,0.0149045,-0.015343,0.0126953,670.091,670,685.404,600,670,599.913,670,600
2022-10-20T10:45:57.562000,0.16803,-1.17938,-0.432739,-0.0714111,-0.146698,0,-0.0271606,0,0.15625,0.0122743,0.0135894,-0.0166581,0.0130208,670,670,686.042,600,670,600,670.273,600.087
2022-10-20T10:45:57.564000,0.336121,-1.41522,-0.576965,-0.0714111,-0.110016,0,-0.0271606,-0.0231171,0.14323,0.0109591,0.015343,-0.0149045,0.014323,670,670,687.227,600,670,600.087,670.182,600
2022-10-20T10:45:57.566000,0.336121,-1.41522,-0.576965,-0.0714111,-0.110016,0,-0.0271606,-0.0231171,0.14323,0.0109591,0.015343,-0.0149045,0.014323,670,670,687.227,600,670,600.087,670.182,600
2022-10-20T10:45:57.568000,0.252075,-1.10071,-0.504883,0,-0.0733643,0,0,0,0.136719,0.0113976,0.015343,-0.0162196,0.0113933,670.091,670,687.773,600,669.909,600,670,599.913
2022-10-20T10:45:57.570000,0.420166,-1.17938,-0.432739,0,-0.146698,0.0287628,-0.054306,0,0.104168,0.0109591,0.0162196,-0.015343,0.0136719,670,670.091,688.229,600,670,600,669.909,600
2022-10-20T10:45:57.572000,0.336121,-1.41522,-0.504883,0,-0.110016,-0.0287628,0,0,0.0911446,0.00964403,0.015343,-0.0149045,0.0130208,670.091,670.091,688.685,600,669.909,600.087,669.909,600.087
2022-10-20T10:45:57.574000,0.252075,-1.10071,-0.504883,-0.0714111,-0.0733643,0,0,0,0.0716133,0.0109591,0.0162196,-0.0166581,0.0113933,670.091,670,689.141,600,670,600,670.273,600.087
2022-10-20T10:45:57.576000,0.252075,-1.258,-0.432739,-0.142822,-0.0366821,0,-0.054306,0,0.16927,0.0118361,0.015343,-0.015343,0.0117188,670,670,689.232,600,670,600.087,670.091,600.174
2022-10-20T10:45:57.578000,0.16803,-1.17938,-0.504883,-0.0714111,-0.146698,0.0287628,-0.0271606,-0.0231171,0.201824,0.0109591,0.0157812,-0.0157812,0.0117188,669.909,669.909,690.143,600,670,600,670.091,600.174
2022-10-20T10:45:57.580000,0.252075,-1.258,-0.576965,-0.0714111,-0.146698,-0.0287628,0,0,0.0520821,0.0113976,0.015343,-0.015343,0.0120442,670,670,691.146,600,669.909,600,670.091,600
2022-10-20T10:45:57.582000,0.252075,-1.258,-0.576965,-0.0714111,-0.146698,-0.0287628,0,0,0.0520821,0.0113976,0.015343,-0.015343,0.0120442,670,670,691.146,600,669.909,600,670.091,600
2022-10-20T10:45:57.584000,0.252075,-1.258,-0.504883,-0.142822,-0.110016,0,-0.0271606,0,0.0911446,0.0131509,0.0135894,-0.0157812,0.0110676,670.091,670.182,691.419,600,669.909,600,670.091,600
2022-10-20T10:45:57.586000,0.252075,-1.17938,-0.576965,0,-0.110016,0.0575256,-0.0271606,-0.0231171,0.130207,0.0109591,0.0149045,-0.0162196,0.0126953,670.182,670.091,692.604,600,670,600,670.091,600.174
2022-10-20T10:45:57.588000,0.420166,-1.02209,-0.576965,-0.0714111,-0.110016,0,0,0,0.078125,0.0105209,0.0135894,-0.0162196,0.0120442,670.091,670,692.695,600,670,600,670,600
2022-10-20T10:45:57.590000,0.336121,-0.707642,-0.432739,-0.142822,-0.146698,0,0,0.0462341,0.14323,0.0118361,0.015343,-0.0157812,0.0117188,669.909,670,693.698,600,670,600,670.091,600
2022-10-20T10:45:57.592000,0.420166,-1.258,-0.504883,-0.0714111,-0.146698,0.0575256,-0.054306,-0.0231171,0.110676,0.0105209,0.0170963,-0.015343,0.0117188,669.909,670.091,694.245,600,669.909,600,670.091,600
2022-10-20T10:45:57.594000,0.252075,-1.17938,-0.504883,0,-0.146698,0.0287628,0.0271606,-0.0231171,0.0130196,0.0105209,0.014466,-0.0157812,0.0130208,670,670.182,694.609,600,669.909,600,670,600
2022-10-20T10:45:57.596000,0.252075,-1.02209,-0.576965,-0.0714111,-0.146698,0,0.054306,0,0.149738,0.0109591,0.015343,-0.0166581,0.0149739,670,670.182,694.701,599.913,669.909,600,670.091,600
2022-10-20T10:45:57.598000,0.420166,-1.02209,-0.576965,-0.0714111,-0.146698,-0.0287628,0,-0.0231171,0.117188,0.0122743,0.0149045,-0.015343,0.0120442,670,670.091,695.247,599.913,670,600,670,600
2022-10-20T10:45:57.600000,0.336121,-1.02209,-0.504883,0,-0.18338,0,0,0,0.104168,0.0122743,0.015343,-0.0140278,0.0136719,670.091,669.909,695.521,600,670,600,670.091,600
2022-10-20T10:45:57.602000,0.252075,-1.258,-0.504883,0.0714111,-0.110016,0,0,-0.0462341,0.0651054,0.0105209,0.015343,-0.0157812,0.0130208,670.091,669.909,696.068,600.087,669.909,600,670.091,600
2022-10-20T10:45:57.604000,0.0840454,-1.17938,-0.576965,-0.142822,-0.146698,0,-0.054306,-0.0462341,0.0585938,0.0105209,0.014466,-0.015343,0.0123699,670,670,696.341,600.087,669.909,600,670.091,600
2022-10-20T10:45:57.606000,0.252075,-1.33661,-0.576965,0,-0.146698,0,-0.0271606,0,0.0260429,0.0113976,0.0140278,-0.014466,0.0113933,670,670.091,697.435,599.913,669.909,600,670.091,600.087
2022-10-20T10:45:57.608000,0.252075,-1.02209,-0.504883,0.0714111,-0.110016,0,0,0,0.0651054,0.0105209,0.0149045,-0.015343,0.0117188,670.091,670,697.708,599.913,669.909,600.087,670.091,600
2022-10-20T10:45:57.610000,0.252075,-1.02209,-0.504883,0.0714111,-0.110016,0,0,0,0.0651054,0.0105209,0.0149045,-0.015343,0.0117188,670.091,670,697.708,599.913,669.909,600.087,670.091,600
2022-10-20T10:45:57.612000,0.420166,-1.17938,-0.504883,-0.0714111,-0.110016,0.0287628,-0.0271606,-0.0231171,0.078125,0.0109591,0.0140278,-0.014466,0.0133464,670,670.091,697.891,599.913,670,600.087,670.091,600
2022-10-20T10:45:57.614000,0.588196,-0.864868,-0.576965,-0.142822,-0.146698,0,-0.0271606,0,0.0651054,0.0113976,0.0157812,-0.0157812,0.0113933,670,670,698.711,600.087,670,600,670,600
2022-10-20T10:45:57.616000,0.336121,-1.10071,-0.432739,-0.142822,-0.146698,-0.0287628,-0.0271606,0,-0.0390625,0.0105209,0.015343,-0.014466,0.0126953,670,670.091,698.529,600.087,670,600,670,600
2022-10-20T10:45:57.618000,0.252075,-1.10071,-0.504883,0,-0.146698,0.0287628,-0.0271606,-0.0231171,0.208332,0.0118361,0.014466,-0.0162196,0.0120442,670,670.091,698.984,600,669.909,600,670.091,600
2022-10-20T10:45:57.620000,0.16803,-0.864868,-0.576965,-0.0714111,-0.146698,0,0,-0.0231171,0.0716133,0.0131509,0.015343,-0.0157812,0.0133464,670,670.091,699.258,599.913,669.818,600,670.091,600.087
2022-10-20T10:45:57.622000,0.252075,-1.02209,-0.504883,-0.0714111,-0.146698,0,-0.0271606,0,0.0520821,0.0109591,0.015343,-0.014466,0.0113933,670,670,699.44,599.913,670,600,670.091,600
2022-10-20T10:45:57.624000,0.252075,-1.41522,-0.360596,-0.0714111,-0.18338,0,-0.0271606,-0.0462341,0,0.0109591,0.014466,-0.015343,0.0130208,670,670,699.622,599.913,670,600.087,670.091,600
2022-10-20T10:45:57.626000,0.420166,-1.02209,-0.504883,-0.0714111,-0.110016,-0.0287628,0,0,0.0130196,0.0105209,0.0140278,-0.014466,0.0130208,670,670.091,700.716,600,670.091,600,670,600
2022-10-20T10:45:57.628000,0.252075,-1.17938,-0.432739,-0.0714111,-0.110016,0,0,0.0231171,0.0520821,0.00964403,0.015343,-0.0157812,0.0139973,670,670,700.898,600,670,600,670,600
2022-10-20T10:45:57.630000,0.336121,-1.02209,-0.432739,0,-0.146698,0,0,0,0.0716133,0.0113976,0.015343,-0.0157812,0.0126953,670.091,670,701.081,599.913,669.909,600,670.091,600
2022-10-20T10:45:57.632000,0.252075,-1.17938,-0.432739,0.0714111,-0.146698,-0.0287628,0,0,0.162762,0.0109591,0.015343,-0.0162196,0.0136719,670,670,701.536,600,669.818,600,670,600
2022-10-20T10:45:57.634000,0.252075,-1.02209,-0.432739,-0.0714111,-0.146698,-0.0287628,-0.0271606,0.0231171,0.0390625,0.00964403,0.0149045,-0.0157812,0.0117188,670,670,701.628,600,669.818,600,670.091,600
2022-10-20T10:45:57.636000,0.16803,-1.49384,-0.432739,-0.0714111,-0.18338,0,-0.0271606,0,0.104168,0.0109591,0.0140278,-0.015343,0.0139973,670,670,701.536,600,669.818,600.087,670.182,600.087
2022-10-20T10:45:57.638000,0.336121,-1.17938,-0.504883,-0.142822,-0.146698,0,0,0.0231171,0.149738,0.0113976,0.0162196,-0.0162196,0.0123699,670,670,701.81,600,670,600.174,670.182,600.087
2022-10-20T10:45:57.640000,0.336121,-1.10071,-0.576965,0,-0.146698,0,-0.0271606,-0.0231171,0.104168,0.0118361,0.0162196,-0.0149045,0.0110676,670,670,701.992,600,670,600.174,670,599.913
2022-10-20T10:45:57.642000,0.16803,-1.33661,-0.504883,0,-0.146698,-0.0287628,0,-0.0231171,0.0846367,0.0105209,0.0149045,-0.015343,0.0110676,670,670,701.992,600.087,669.909,600.174,670,600
2022-10-20T10:45:57.644000,0.252075,-1.17938,-0.504883,-0.0714111,-0.146698,0,0,0,0.0520821,0.0109591,0.0157812,-0.014466,0.0126953,670,670.091,701.901,600,670,600,670,600
2022-10-20T10:45:57.646000,0.420166,-1.17938,-0.576965,-0.0714111,-0.18338,0,0,-0.0231171,0.104168,0.0122743,0.0149045,-0.015343,0.0126953,670,670,702.448,600,670,599.913,670,600
2022-10-20T10:45:57.648000,0.588196,-1.10071,-0.576965,-0.0714111,-0.110016,0,0,0,0.136719,0.0100825,0.0157812,-0.0149045,0.0133464,670.091,670,702.266,600,670,600,670.091,600
2022-10-20T10:45:57.650000,0.252075,-1.258,-0.504883,-0.0714111,-0.146698,0,0,-0.0231171,0.078125,0.0113976,0.0140278,-0.0157812,0.0117188,670,670.091,702.357,600,670,600,670.182,600
2022-10-20T10:45:57.652000,0.50415,-0.943481,-0.576965,-0.0714111,-0.110016,0.0287628,0,-0.0693512,0.0976562,0.0105209,0.0149045,-0.014466,0.0123699,669.909,670,703.268,600,669.909,600,670.182,600
2022-10-20T10:45:57.654000,0.252075,-1.17938,-0.432739,0,-0.110016,0,-0.054306,-0.0462341,0.104168,0.0109591,0.0157812,-0.0157812,0.0120442,670,670.091,703.542,600,669.909,600,670.091,600
2022-10-20T10:45:57.656000,0.336121,-0.943481,-0.432739,-0.142822,-0.110016,0,0,0,0.0455742,0.0118361,0.0135894,-0.0166581,0.0117188,670,670,704.271,600,669.909,600,669.909,599.913
2022-10-20T10:45:57.658000,0.336121,-1.02209,-0.576965,-0.0714111,-0.0733643,0.0287628,-0.054306,-0.0462341,0.0976562,0.0105209,0.0149045,-0.015343,0.0117188,670,670.091,705.82,600,670,600.087,669.909,600
2022-10-20T10:45:57.660000,0.336121,-1.02209,-0.504883,-0.0714111,-0.110016,0,0,0,0.214844,0.0100825,0.0162196,-0.0157812,0.0133464,670.091,670,707.005,600,669.909,600,670,600
2022-10-20T10:45:57.662000,0.252075,-1.02209,-0.576965,-0.0714111,-0.146698,-0.0287628,-0.054306,0,0.0976562,0.0118361,0.015343,-0.0140278,0.0126953,670.091,670,708.008,600,670,600,670.273,600.087
2022-10-20T10:45:57.664000,0.420166,-0.943481,-0.504883,-0.142822,-0.146698,0,-0.0271606,-0.0462341,0.136719,0.0118361,0.0149045,-0.0170963,0.0139973,670,670,712.018,600.087,670,600.087,670.091,600.087
2022-10-20T10:45:57.666000,0.420166,-0.943481,-0.504883,-0.142822,-0.146698,0,-0.0271606,-0.0462341,0.136719,0.0118361,0.0149045,-0.0170963,0.0139973,670,670,712.018,600.087,670,600.087,670.091,600.087
2022-10-20T10:45:57.668000,0.252075,-1.02209,-0.576965,-0.0714111,-0.18338,0,-0.0271606,-0.0462341,0.0846367,0.0109591,0.0157812,-0.015343,0.0126953,669.909,670,713.385,600,670,600,670.091,599.913
